,t+1 actual,t+1 predicted,t+2 actual,t+2 predicted,t+3 actual,t+3 predicted,t+4 actual,t+4 predicted,t+5 actual,t+5 predicted,t+6 actual,t+6 predicted,t+7 actual,t+7 predicted,t+8 actual,t+8 predicted,t+9 actual,t+9 predicted,t+10 actual,t+10 predicted,t+11 actual,t+11 predicted,t+12 actual,t+12 predicted,t+13 actual,t+13 predicted,t+14 actual,t+14 predicted
0,0.78374,0.7833198341307521,0.78744,0.7831175726226589,0.78476,0.7830985738604155,0.7859,0.783155305753398,0.78185,0.7832999899313378,0.77787,0.78336618962051,0.77473,0.7834087963404541,0.77825,0.7834416128701647,0.77945,0.7834946734131605,0.77834,0.7834746185438504,0.78004,0.7834142702234472,0.78399,0.7835554047381534,0.78576,0.7836327012885973,0.78223,0.7837642743946431
1,0.78744,0.7837098341307521,0.78476,0.7835075726226589,0.7859,0.7834885738604155,0.78185,0.783545305753398,0.77787,0.7836899899313378,0.77473,0.78375618962051,0.77825,0.7837987963404541,0.77945,0.7838316128701647,0.77834,0.7838846734131605,0.78004,0.7838646185438504,0.78399,0.7838042702234472,0.78576,0.7839454047381534,0.78223,0.7840227012885973,0.78897,0.7841542743946431
2,0.78476,0.7874098341307522,0.7859,0.787207572622659,0.78185,0.7871885738604155,0.77787,0.787245305753398,0.77473,0.7873899899313378,0.77825,0.78745618962051,0.77945,0.7874987963404542,0.77834,0.7875316128701647,0.78004,0.7875846734131605,0.78399,0.7875646185438504,0.78576,0.7875042702234473,0.78223,0.7876454047381535,0.78897,0.7877227012885973,0.78895,0.7878542743946432
3,0.7859,0.7847298341307521,0.78185,0.7845275726226589,0.77787,0.7845085738604155,0.77473,0.784565305753398,0.77825,0.7847099899313378,0.77945,0.78477618962051,0.77834,0.7848187963404542,0.78004,0.7848516128701647,0.78399,0.7849046734131605,0.78576,0.7848846185438504,0.78223,0.7848242702234473,0.78897,0.7849654047381535,0.78895,0.7850427012885973,0.78814,0.7851742743946432
4,0.78185,0.7858698341307522,0.77787,0.785667572622659,0.77473,0.7856485738604155,0.77825,0.785705305753398,0.77945,0.7858499899313378,0.77834,0.78591618962051,0.78004,0.7859587963404542,0.78399,0.7859916128701647,0.78576,0.7860446734131605,0.78223,0.7860246185438504,0.78897,0.7859642702234473,0.78895,0.7861054047381535,0.78814,0.7861827012885974,0.78748,0.7863142743946432
5,0.77787,0.7818198341307522,0.77473,0.781617572622659,0.77825,0.7815985738604155,0.77945,0.781655305753398,0.77834,0.7817999899313378,0.78004,0.78186618962051,0.78399,0.7819087963404542,0.78576,0.7819416128701647,0.78223,0.7819946734131605,0.78897,0.7819746185438504,0.78895,0.7819142702234473,0.78814,0.7820554047381535,0.78748,0.7821327012885974,0.78234,0.7822642743946432
6,0.77473,0.7778398341307521,0.77825,0.7776375726226589,0.77945,0.7776185738604154,0.77834,0.7776753057533979,0.78004,0.7778199899313377,0.78399,0.7778861896205099,0.78576,0.7779287963404541,0.78223,0.7779616128701646,0.78897,0.7780146734131604,0.78895,0.7779946185438503,0.78814,0.7779342702234472,0.78748,0.7780754047381534,0.78234,0.7781527012885973,0.78652,0.7782842743946431
7,0.77825,0.7746998341307522,0.77945,0.774497572622659,0.77834,0.7744785738604155,0.78004,0.774535305753398,0.78399,0.7746799899313378,0.78576,0.77474618962051,0.78223,0.7747887963404542,0.78897,0.7748216128701647,0.78895,0.7748746734131605,0.78814,0.7748546185438504,0.78748,0.7747942702234473,0.78234,0.7749354047381535,0.78652,0.7750127012885973,0.7874,0.7751442743946432
8,0.77945,0.7782198341307521,0.77834,0.7780175726226589,0.78004,0.7779985738604155,0.78399,0.778055305753398,0.78576,0.7781999899313378,0.78223,0.77826618962051,0.78897,0.7783087963404541,0.78895,0.7783416128701647,0.78814,0.7783946734131605,0.78748,0.7783746185438504,0.78234,0.7783142702234472,0.78652,0.7784554047381534,0.7874,0.7785327012885973,0.79104,0.7786642743946431
9,0.77834,0.7794198341307521,0.78004,0.7792175726226589,0.78399,0.7791985738604155,0.78576,0.779255305753398,0.78223,0.7793999899313377,0.78897,0.77946618962051,0.78895,0.7795087963404541,0.78814,0.7795416128701647,0.78748,0.7795946734131605,0.78234,0.7795746185438504,0.78652,0.7795142702234472,0.7874,0.7796554047381534,0.79104,0.7797327012885973,0.78534,0.7798642743946431
