"","actual_t+1","arima_predicted_t+1","arfima_predicted_t+1","actual_t+2","arima_predicted_t+2","arfima_predicted_t+2","actual_t+3","arima_predicted_t+3","arfima_predicted_t+3","actual_t+4","arima_predicted_t+4","arfima_predicted_t+4","actual_t+5","arima_predicted_t+5","arfima_predicted_t+5","actual_t+6","arima_predicted_t+6","arfima_predicted_t+6","actual_t+7","arima_predicted_t+7","arfima_predicted_t+7","actual_t+8","arima_predicted_t+8","arfima_predicted_t+8","actual_t+9","arima_predicted_t+9","arfima_predicted_t+9","actual_t+10","arima_predicted_t+10","arfima_predicted_t+10","actual_t+11","arima_predicted_t+11","arfima_predicted_t+11","actual_t+12","arima_predicted_t+12","arfima_predicted_t+12","actual_t+13","arima_predicted_t+13","arfima_predicted_t+13","actual_t+14","arima_predicted_t+14","arfima_predicted_t+14"
"11",0.78004,0.77834,0.77811852243031,0.78399,0.77834,0.777902319150453,0.78576,0.77834,0.777688882285313,0.78223,0.77834,0.777477880226235,0.78897,0.77834,0.777269228598147,0.78895,0.77834,0.77706289074168,0.78814,0.77834,0.776858843103816,0.78748,0.77834,0.776657067018929,0.78234,0.77834,0.776457546083022,0.78652,0.77834,0.77626026502375,0.7874,0.77834,0.776065209089211,0.79104,0.77834,0.775872363674463,0.78534,0.77834,0.775681714083874,0.78419,0.77834,0.775493245381303
"12",0.78399,0.78004,0.779831703424022,0.78576,0.78004,0.779609937389743,0.78223,0.78004,0.779385250012307,0.78897,0.78004,0.779160339213413,0.78895,0.78004,0.778936296045977,0.78814,0.78004,0.778713665916593,0.78748,0.78004,0.778492757209362,0.78234,0.78004,0.778273758560552,0.78652,0.78004,0.778056791428375,0.7874,0.78004,0.777841936515811,0.79104,0.78004,0.777629248235846,0.78534,0.78004,0.777418763180806,0.78419,0.78004,0.777210505360744,0.7854,0.78004,0.777004489596024
"13",0.78576,0.78399,0.783785134797318,0.78223,0.78399,0.783542130705868,0.78897,0.78399,0.783287283462293,0.78895,0.78399,0.783027721633538,0.78814,0.78399,0.78276643846773,0.78748,0.78399,0.782504977592156,0.78234,0.78399,0.782244237768963,0.78652,0.78399,0.781984785680924,0.7874,0.78399,0.781726998919353,0.79104,0.78399,0.781471139141558,0.78534,0.78399,0.781217392760635,0.78419,0.78399,0.780965895092619,0.7854,0.78399,0.780716745451931,0.79164,0.78399,0.780470017001297
"14",0.78223,0.78576,0.785525115666419,0.78897,0.78576,0.785261664625795,0.78895,0.78576,0.784987977231896,0.78814,0.78576,0.784709914651138,0.78748,0.78576,0.784430183850484,0.78234,0.78576,0.784150270855476,0.78652,0.78576,0.783871080047157,0.7874,0.78576,0.783593200779645,0.79104,0.78576,0.783317035934769,0.78534,0.78576,0.783042870512454,0.78419,0.78576,0.782770911098065,0.7854,0.78576,0.782501309950418,0.79164,0.78576,0.782234180418299,0.79127,0.78576,0.781969607201875
"15",0.78897,0.78223,0.781953838396084,0.78895,0.78223,0.781695245273475,0.78814,0.78223,0.781441453872115,0.78748,0.78223,0.781190401845041,0.78234,0.78223,0.780941640305255,0.78652,0.78223,0.78069509670264,0.7874,0.78223,0.780450798528298,0.79104,0.78223,0.780208796285858,0.78534,0.78223,0.779969139952023,0.78419,0.78223,0.779731872037222,0.7854,0.78223,0.779497026188344,0.79164,0.78223,0.779264627644027,0.79127,0.78223,0.77903469423349,0.78577,0.78223,0.778807237447025
"16",0.78895,0.78897,0.788739526617848,0.78814,0.78897,0.78845439734494,0.78748,0.78897,0.788152398719254,0.78234,0.78897,0.787843274658447,0.78652,0.78897,0.787531085294208,0.7874,0.78897,0.787217943838689,0.79104,0.78897,0.786905100013733,0.78534,0.78897,0.786593355740939,0.78419,0.78897,0.786283254970462,0.7854,0.78897,0.785975181371453,0.79164,0.78897,0.785669413192286,0.79127,0.78897,0.785366156192783,0.78577,0.78897,0.785065564482184,0.78504,0.78897,0.784767754279691
"17",0.78814,0.78895,0.788666008078839,0.78748,0.78895,0.788363366239605,0.78234,0.78895,0.788053009272808,0.78652,0.78895,0.787739302134847,0.7874,0.78895,0.787424481666757,0.79104,0.78895,0.787109859995597,0.78534,0.78895,0.78679627493067,0.78419,0.78895,0.786484292931233,0.7854,0.78895,0.78617431268344,0.79164,0.78895,0.785866622924813,0.79127,0.78895,0.785561437003898,0.78577,0.78895,0.785258914673364,0.78504,0.78895,0.784959176441695,0.78776,0.78895,0.784662313369299
"18",0.78748,0.78814,0.787835616430108,0.78234,0.78814,0.787527963170905,0.78652,0.78814,0.787218424784062,0.7874,0.78814,0.78690847489682,0.79104,0.78814,0.786599115930638,0.78534,0.78814,0.7862910292958,0.78419,0.78814,0.78598469149229,0.7854,0.78814,0.78568044478833,0.79164,0.78814,0.785378540299095,0.79127,0.78814,0.785079165117175,0.78577,0.78814,0.784782460024815,0.78504,0.78814,0.784488531449312,0.78776,0.78814,0.784197459775189,0.78157,0.78814,0.783909305275733
"19",0.78234,0.78748,0.787171261965585,0.78652,0.78748,0.786863642206767,0.7874,0.78748,0.786556599751753,0.79104,0.78748,0.786250621315082,0.78534,0.78748,0.785946179084659,0.78419,0.78748,0.785643643919938,0.7854,0.78748,0.785343297331998,0.79164,0.78748,0.785045352335679,0.79127,0.78748,0.784749970618824,0.78577,0.78748,0.78445727523629,0.78504,0.78748,0.784167359808965,0.78776,0.78748,0.783880295217433,0.78157,0.78748,0.783596134531237,0.77995,0.78748,0.783314916691305
"20",0.78652,0.78234,0.782013920150769,0.7874,0.78234,0.781729075660127,0.79104,0.78234,0.781458701247709,0.78534,0.78234,0.781196297797977,0.78419,0.78234,0.780939409440331,0.7854,0.78234,0.780686890950643,0.79164,0.78234,0.780438134947124,0.79127,0.78234,0.780192788657814,0.78577,0.78234,0.779950632036408,0.78504,0.78234,0.779711519188853,0.78776,0.78234,0.77947534785439,0.78157,0.78234,0.779242042491376,0.77995,0.78234,0.779011544437245,0.782,0.78234,0.778783805957104
"21",0.7874,0.78652,0.786253114742886,0.79104,0.78652,0.785962631635438,0.78534,0.78652,0.785667576798854,0.78419,0.78652,0.785372017496108,0.7854,0.78652,0.785077451551438,0.79164,0.78652,0.784784604863792,0.79127,0.78652,0.78449389099653,0.78577,0.78652,0.784205570311125,0.78504,0.78652,0.783919817232937,0.78776,0.78652,0.783636753079653,0.78157,0.78652,0.783356463918428,0.77995,0.78652,0.783079011130238,0.782,0.78652,0.782804438086793,0.77821,0.78652,0.782532774598719
