"","actual_t+1","arima_predicted_t+1","arfima_predicted_t+1","actual_t+2","arima_predicted_t+2","arfima_predicted_t+2","actual_t+3","arima_predicted_t+3","arfima_predicted_t+3","actual_t+4","arima_predicted_t+4","arfima_predicted_t+4","actual_t+5","arima_predicted_t+5","arfima_predicted_t+5","actual_t+6","arima_predicted_t+6","arfima_predicted_t+6","actual_t+7","arima_predicted_t+7","arfima_predicted_t+7","actual_t+8","arima_predicted_t+8","arfima_predicted_t+8","actual_t+9","arima_predicted_t+9","arfima_predicted_t+9","actual_t+10","arima_predicted_t+10","arfima_predicted_t+10","actual_t+11","arima_predicted_t+11","arfima_predicted_t+11","actual_t+12","arima_predicted_t+12","arfima_predicted_t+12","actual_t+13","arima_predicted_t+13","arfima_predicted_t+13","actual_t+14","arima_predicted_t+14","arfima_predicted_t+14"
"21",40717.17,39767.2496157161,36510.2022506708,40413.68,39859.3018194059,30920.9367963256,38455.04,39951.5671031625,28536.7955064082,34470.16,40044.0459602182,26967.6414226863,33648.77,40136.7388849468,25794.2142679639,37164.99,40229.6463728668,24857.9915753854,38872.58,40322.7689206434,24080.6232831524,36632.16,40416.1070260917,23417.3114323307,36139.13,40509.661188179,22839.9334605674,36214.23,40603.4319070276,22329.6382780594,36464.9,40697.4196839177,21873.1577098473,36686.14,40791.6250212894,21460.7930510974,35008.44,40886.0484227462,21085.2371754479,30856.84,40980.6903930573,20740.8468525513
"22",40413.68,40811.4210548939,35100.4266644755,38455.04,40905.8902796987,30821.1509433168,34470.16,41000.5781794285,28668.6464907667,33648.77,41095.4852602662,27181.8138119084,37164.99,41190.6120295667,26043.7944892213,38872.58,41285.9589958592,25123.448559555,36632.16,41381.5266688499,24352.5405563845,36139.13,41477.3155594251,23690.7380921428,36214.23,41573.3261796535,23112.1288176769,36464.9,41669.5590427893,22599.0454479085,36686.14,41766.0146632744,22138.8908805929,35008.44,41862.693556742,21722.3628837571,30856.84,41959.5962400185,21342.3956231646,32875.82,42056.7232311269,20993.4956778154
"23",38455.04,40507.2285440698,36308.7085657234,34470.16,40600.9936318967,31668.6188810789,33648.77,40694.9757647303,29417.6403123463,37164.99,40789.1754449809,27868.3311617877,38872.58,40883.5931762216,26682.7700535198,36632.16,40978.2294631914,25723.7540939723,36139.13,41073.0848117972,24920.2898560546,36214.23,41168.1597291174,24230.4701614783,36464.9,41263.4547234039,23627.3663161155,36686.14,41358.9703040852,23092.6055218921,35008.44,41454.7069817691,22613.0769113819,30856.84,41550.6652682451,22179.0911097432,32875.82,41646.8456764876,21783.282871145,32085.94,41743.2487206582,21419.9223681548
"24",34470.16,38544.0547347172,33855.3137659325,33648.77,38633.2755184464,30635.4750435921,37164.99,38722.7028281446,28781.0373419727,38872.58,38812.3371418727,27429.771809686,36632.16,38902.1789387982,26363.3559613171,36139.13,38992.2286991979,25483.4595953592,36214.23,39082.4869044604,24735.9421322186,36464.9,39172.9540370884,24087.4627853437,36686.14,39263.6305807015,23515.9224714164,35008.44,39354.517020039,23005.8797666807,30856.84,39445.6138409619,22546.1048368528,32875.82,39536.9215304563,22128.1692189165,32085.94,39628.4405766353,21745.5832491333,32180.86,39720.1714687418,21393.2431024052
"25",33648.77,34549.9506372756,31283.4684511639,37164.99,34629.9259718605,29149.6701623346,38872.58,34710.086431287,27708.7326316524,36632.16,34790.4324440774,26593.0872817351,36139.13,34870.9644397458,25681.0440633924,36214.23,34951.6828488007,24910.5229762888,36464.9,35032.5881027469,24244.6050773647,36686.14,35113.6806340881,23659.3046781692,35008.44,35194.9608763292,23138.0784864705,30856.84,35276.4292639785,22669.0045648424,32875.82,35358.0862325503,22243.1952877816,32085.94,35439.9322185668,21853.8430569856,32180.86,35521.9676595607,21495.61618817,32487.45,35604.1929940773,21164.2603707938
"26",37164.99,33726.6593048899,31727.2756343282,38872.58,33804.7289059337,29172.2832099942,36632.16,33882.9792204764,27702.9221837216,36139.13,33961.4106668289,26596.5350187249,36214.23,34040.0236642705,25698.8075130674,36464.9,34118.8186330508,24941.6327425195,36686.14,34197.7959943925,24286.9874169607,35008.44,34276.9561704931,23710.9250943548,30856.84,34356.2995845276,23197.1960446504,32875.82,34435.8266606504,22734.1909185168,32085.94,34515.5378239977,22313.2939804855,32180.86,34595.4335006901,21927.9198037346,32487.45,34675.514117834,21572.9143004439,32736.06,34755.7801035249,21244.1642353657
"27",38872.58,37251.0185602516,35061.6945860402,36632.16,37337.2462571956,30976.3803731649,36139.13,37423.6735517885,29063.6175547856,36214.23,37510.3009060537,27727.6127204467,36464.9,37597.128783084,26685.2284372606,36686.14,37684.1576470446,25826.7035468192,35008.44,37771.3879631747,25096.0817946453,30856.84,37858.8201977907,24460.3341818695,32875.82,37946.4548182882,23898.0857566964,32085.94,38034.2922931449,23394.5997348886,32180.86,38122.3330919228,22939.2347488784,32487.45,38210.5776852708,22524.0300901603,32736.06,38299.0265449274,22142.8615789543,30600.35,38387.680143723,21790.909728389
"28",36632.16,38962.5612455396,34923.9050484833,36139.13,39052.7507773455,31260.1398453313,36214.23,39143.1490775534,29379.5520714134,36464.9,39233.756629415,28041.4735412565,36686.14,39324.5739173005,26990.8609867852,35008.44,39415.6014267016,26123.1465955993,30856.84,39506.8396442337,25383.6105321682,32875.82,39598.2890576383,24739.5176999252,32085.94,39689.9501557863,24169.5271155406,32180.86,39781.82342868,23658.8626600953,32487.45,39873.9093674562,23196.8268053605,32736.06,39966.2084643883,22775.4034218931,30600.35,40058.7212128892,22388.4186476398,33536.97,40151.4481075142,22031.009877753
"29",36139.13,36716.9551791109,33044.8085224731,36214.23,36801.9466399154,30387.4990444513,36464.9,36887.1348367612,28803.1472866786,36686.14,36972.5202250478,27617.840226163,35008.44,37058.1032612289,26662.2673916773,30856.84,37143.8844028146,25859.8586461038,32875.82,37229.8641083743,25168.0756526689,32085.94,37316.0428375388,24560.4234974265,32180.86,37402.4210510027,24019.1213038367,32487.45,37488.9992105271,23531.5861670089,32736.06,37575.7777789422,23088.5517937685,30600.35,37662.7572201491,22682.978818699,33536.97,37749.9379991231,22309.3842851939,34488.23,37837.3205819155,21963.4088135172
"30",36214.23,36222.7839259837,33719.9489522012,36464.9,36306.6314919177,30682.491471356,36686.14,36390.6731460346,29039.8466679974,35008.44,36474.9093376048,27834.0497366044,30856.84,36559.3405169385,26868.2317805126,32875.82,36643.9671353883,26059.3674801706,32085.94,36728.7896453518,25362.8067081954,32180.86,36813.8085002736,24751.2213413792,32487.45,36899.0241546478,24206.4593885814,32736.06,36984.4370640207,23715.7578848898,30600.35,37070.0476849932,23269.7572983562,33536.97,37155.8564752231,22861.3673073486,34488.23,37241.8638934272,22485.0756942351,34601.79,37328.0703993846,22136.5054073404
"31",36464.9,36298.0577655267,33336.5358032934,36686.14,36382.0795734029,30540.8521842401,35008.44,36466.2958727928,28970.9407833574,30856.84,36550.7071139003,27805.7230815501,32875.82,36635.3137479715,26866.5570720519,32085.94,36720.116227297,26076.5853533533,32180.86,36805.1150052144,25394.0318781396,32487.45,36890.3105361104,24793.1447845009,32736.06,36975.703275424,24256.7267806356,30600.35,37061.2936796479,23772.6334102011,33536.97,37147.082206332,23331.9259660468,34488.23,37233.0693140848,22927.8113687918,34601.79,37319.2554625767,22554.9936652051,33006.07,37405.6411125422,22209.2569875249
"32",36686.14,36549.3080099771,33897.387130828,35008.44,36633.9114054386,30865.2527364653,30856.84,36718.7106386578,29240.428051428,32875.82,36803.7061629548,28049.8033281084,32085.94,36888.8984326992,27095.544801944,32180.86,36974.2879033121,26295.210821075,32487.45,37059.8750312692,25604.8266145394,32736.06,37145.6602741025,24997.6150892042,30600.35,37231.6440904033,24455.8441645623,33536.97,37317.8269398242,23967.0665603551,34488.23,37404.2092830821,23522.1607200357,34601.79,37490.7915819601,23114.2171709117,33006.07,37577.5742993103,22737.8624562522,33561.36,37664.5578990562,22388.827023611
"33",35008.44,36771.0601306226,33836.5519959837,30856.84,36856.1768321734,30919.3730176508,32875.82,36941.4905596694,29321.7764489037,32085.94,37027.0017691814,28144.8053111044,32180.86,37112.7109178356,27198.9510225977,32487.45,37198.6184638163,26404.2302517039,32736.06,37284.7248663687,25717.728486582,30600.35,37371.0305858007,25113.2303945374,33536.97,37457.536083486,24573.3408798329,34488.23,37544.2418218661,24085.8316747508,34601.79,37631.148264453,23641.7315671639,33006.07,37718.2558758315,23234.238418946,33561.36,37805.5651216622,22858.0576815136,35629.27,37893.0764686831,22508.9791428401
"34",30856.84,35089.4766339357,32167.9244195503,32875.82,35170.7008493816,30035.6863613755,32085.94,35252.1130805463,28687.9725121891,32180.86,35333.7137626439,27648.1782463775,32487.45,35415.5033318956,26791.8801561991,32736.06,35497.4822255327,26061.1298981761,30600.35,35579.6508817983,25422.9492122724,33536.97,35662.00973995,24856.378095815,34488.23,35744.5592402622,24347.1046749858,34601.79,35827.2998240286,23884.847219564,33006.07,35910.2319335642,23461.9326425227,33561.36,35993.3560122078,23072.4621396929,35629.27,36076.6725043246,22711.7915236148,37315.17,36160.1818553084,22376.1920304453
"35",32875.82,30928.2666173383,28617.7445136057,32085.94,30999.8585711682,27858.1555094359,32180.86,31071.6162442064,27011.4640093192,32487.45,31143.5400200552,26262.8072733324,32736.06,31215.6302832051,25603.2318481555,30600.35,31287.8874190368,25016.5269572135,33536.97,31360.3118138229,24489.3392416497,34488.23,31432.9038547298,24011.3931884077,34601.79,31505.6639298207,23574.7791176888,33006.07,31578.5924280567,23173.3227560576,33561.36,31651.6897392994,22802.1253356226,35629.27,31724.9562543127,22457.2388890488,37315.17,31798.3923647652,22135.4362114973,37293.47,31871.9984632321,21834.045611778
"36",32085.94,32951.9201001665,32732.6040068417,32180.86,33028.1963548823,29790.6908800546,32487.45,33104.649171905,28387.1815536973,32736.06,33181.2789599366,27367.2586395416,30600.35,33258.086128625,26543.6136684013,33536.97,33335.0710885665,25845.5560027312,34488.23,33412.2342513075,25237.0907937878,34601.79,33489.5760293473,24696.7547171892,33006.07,33567.09683614,24210.4445147769,33561.36,33644.7970860968,23768.2670140864,35629.27,33722.6771945881,23362.9492799018,37315.17,33800.7375779457,22988.9530129821,37293.47,33878.9786534654,22641.9435837302,37839.97,33957.4008394086,22318.4530586281
"37",32180.86,32160.2117063161,29107.9578780044,32487.45,32234.6553348623,27990.7383624378,32736.06,32309.2712835998,27063.6066199802,30600.35,32384.0599514108,26291.4193058788,33536.97,32459.0217381011,25627.308723189,34488.23,32534.1570444016,25043.3722429505,34601.79,32609.4662719712,24521.7985608186,33006.07,32684.9498233984,24050.4152969282,33561.36,32760.6081022034,23620.4611201609,35629.27,32836.4415128407,23225.3769933011,37315.17,32912.450460701,22860.1003538684,37293.47,32988.6353521134,22520.6274983225,37839.97,33064.9965943473,22203.7287613007,40060.73,33141.5345956151,21906.7556393189
"38",32487.45,32255.3514246838,31454.4796418983,32736.06,32330.0152801961,29051.0145018024,30600.35,32404.8519656754,27813.6933319477,33536.97,32479.861881184,26893.2357114854,34488.23,32555.0454277102,26140.603534743,34601.79,32630.4030071708,25497.2868199186,33006.07,32705.9350224125,24932.8434266451,33561.36,32781.6418772149,24428.8822559874,35629.27,32857.5239762921,23973.2105611675,37315.17,32933.5817252951,23557.2170644236,37293.47,33009.8155308136,23174.5354015891,37839.97,33086.2258003789,22820.2935017507,40060.73,33162.8129424653,22490.6608814114,38828.27,33239.5773664927,22182.5600318871
"39",32736.06,32562.6511113079,30163.2078828511,30600.35,32638.0262962086,28455.9794579536,33536.97,32713.5759576432,27385.5585766595,34488.23,32789.3004994854,26550.176675831,34601.79,32865.2003265439,25852.4124707754,33006.07,32941.2758445644,25248.6910480255,33561.36,33017.5274602318,24714.7176418074,35629.27,33093.9555811724,24235.1866975859,37315.17,33170.560615956,23799.6660064609,37293.47,33247.3429740982,23400.6424837083,37839.97,33324.3030660626,23032.4808415035,40060.73,33401.4413032629,22690.8202222569,38828.27,33478.758098065,22372.2015485939,44667.93,33556.2538637894,22073.8254892091
"40",30600.35,32811.8365873235,31296.7713853761,33536.97,32887.7885803368,29015.1021235232,34488.23,32963.9163850646,27797.5736137706,34601.79,33040.2204084711,26889.4955382306,33006.07,33116.701058463,26147.5418859199,33561.36,33193.3587438907,25513.8994314762,35629.27,33270.1938745515,24958.2289606761,37315.17,33347.2068611908,24462.1827085722,37293.47,33424.3981155053,24013.6216471807,37839.97,33501.7680501442,23603.9993868237,40060.73,33579.3170787122,23227.0185683297,38828.27,33657.0456157714,22877.8749437268,44667.93,33734.9540768432,22552.8017187961,46880.5,33813.0428784113,22248.7796089691
"41",33536.97,30671.182900902,28266.2330661231,34488.23,30742.1797639761,27360.0559865166,34601.79,30813.3409687577,26553.1384561083,33006.07,30884.6668956606,25867.3949884643,33561.36,30956.1579259793,25270.896921226,35629.27,31027.8144418911,24742.1065149745,37315.17,31099.6368264577,24266.6510684831,37293.47,31171.6254636276,23834.4943586229,37839.97,31243.7807382379,23438.323152364,40060.73,31316.1030360168,23072.6182037499,38828.27,31388.5927435852,22733.0940040402,44667.93,31461.250248459,22416.3447522409,46880.5,31534.0759390509,22119.6111994864,45229.53,31607.0702046731,21840.621544339
"42",34488.23,33614.6005131335,33376.1136941391,34601.79,33692.4107233766,29959.9480229273,33006.07,33770.4010466873,28470.1618523299,33561.36,33848.5718999868,27433.7803059771,35629.27,33926.9237011613,26616.5925448414,37315.17,34005.4568690642,25933.4488283435,37293.47,34084.1718235186,25342.7304898999,37839.97,34163.0689853193,24820.5481640022,40060.73,34242.148776235,24351.716019574,38828.27,34321.4116190111,23925.874601468,44667.93,34400.8579373712,23535.5821387828,46880.5,34480.4881560199,23175.2781729014,45229.53,34560.3027006448,22840.6775071814,47709.69,34640.3019979189,22528.3945570834
