,t+1 actual,t+1 predicted,t+2 actual,t+2 predicted,t+3 actual,t+3 predicted,t+4 actual,t+4 predicted,t+5 actual,t+5 predicted,t+6 actual,t+6 predicted,t+7 actual,t+7 predicted,t+8 actual,t+8 predicted,t+9 actual,t+9 predicted,t+10 actual,t+10 predicted,t+11 actual,t+11 predicted,t+12 actual,t+12 predicted,t+13 actual,t+13 predicted,t+14 actual,t+14 predicted
0,0.009613,0.009614181705292262,0.0096446,0.009614007701106979,0.0096666,0.00961565024353616,0.0096981,0.009617142452289167,0.0096789,0.009618430889663736,0.0096767,0.009620149414008787,0.0096503,0.009623493964131861,0.0096577,0.009625208227266861,0.0096444,0.009627265560670943,0.0096361,0.009628105388021717,0.0096568,0.009628736596387293,0.0096885,0.009630483086898615,0.0096816,0.009632553148681049,0.0096968,0.009633463087159393
1,0.0096446,0.009615330400320716,0.0096666,0.009615196853401415,0.0096981,0.009616881936194716,0.0096789,0.009618420898318675,0.0096767,0.009619751725877052,0.0096503,0.009621496450604412,0.0096577,0.009624842942498674,0.0096444,0.009626607312538966,0.0096361,0.009628691471261903,0.0096568,0.00962957990269166,0.0096885,0.00963023765153372,0.0096816,0.009631998782636004,0.0096968,0.009634075345031818,0.0097354,0.009635040515816002
2,0.0096666,0.009646986751702943,0.0096981,0.009646904536700137,0.0096789,0.009648640651923276,0.0096767,0.009650233804242677,0.0096503,0.009651618573818129,0.0096577,0.009653397237363467,0.0096444,0.009656754208455683,0.0096361,0.009658562421029134,0.0096568,0.00966067489186739,0.0096885,0.009661628267528474,0.0096816,0.00966232779054221,0.0096968,0.009664129459983403,0.0097354,0.009666224475344595,0.0097023,0.009667255846883879
3,0.0096981,0.009669022864781692,0.0096789,0.009668978458351159,0.0096767,0.009670748662686275,0.0096503,0.009672378270054434,0.0096577,0.009673802456902887,0.0096444,0.009675600435500894,0.0096361,0.009678965243936329,0.0096568,0.00968080029353838,0.0096885,0.009682931777818123,0.0096816,0.009683929304558444,0.0096968,0.009684660125615448,0.0097354,0.009686490797364751,0.0097023,0.009688602998310454,0.0096295,0.009689680304448086
4,0.0096789,0.009700649146529417,0.0096767,0.009700734671041334,0.0096503,0.00970262752846769,0.0096577,0.00970437609922077,0.0096444,0.009705935308743153,0.0096361,0.009707835153248868,0.0096568,0.009711260210706075,0.0096885,0.009713126026467523,0.0096816,0.009715302457748055,0.0096968,0.00971648782004171,0.0097354,0.009717356502362452,0.0097023,0.009719387872648656,0.0096295,0.009721593247006456,0.009619299999999999,0.009722835103131945
5,0.0096767,0.00968146945622823,0.0096503,0.009681587704466098,0.0096577,0.009683503908848822,0.0096444,0.009685274800307186,0.0096361,0.009686866650457548,0.0096568,0.009688781273911106,0.0096885,0.009692222614961454,0.0096816,0.009694082785261914,0.0096968,0.009696264779012042,0.0097354,0.009697491094942622,0.0097023,0.009698395795299918,0.0096295,0.009700479770077552,0.009619299999999999,0.009702718427621337,0.0095953,0.009703996730951191
6,0.0096503,0.009679313818651298,0.0096577,0.009679496059973775,0.0096444,0.009681465252427319,0.0096361,0.009683283094844359,0.0096568,0.009684936374426929,0.0096885,0.009686897521945088,0.0096816,0.009690366241059695,0.0096968,0.009692219672459163,0.0097354,0.009694409117926756,0.0097023,0.00969573193215469,0.0096295,0.009696703250554623,0.009619299999999999,0.009698893909060775,0.0095953,0.009701207842752541,0.0096355,0.009702581463855626
7,0.0096577,0.009652892876171548,0.0096444,0.009653061901654936,0.0096361,0.009655012757785797,0.0096568,0.00965681255560058,0.0096885,0.00965845103452112,0.0096816,0.009660395212914508,0.0096968,0.009663859900921223,0.0097354,0.009665697047590682,0.0097023,0.009667875767614631,0.0096295,0.009669176083103692,0.009619299999999999,0.00967013549371687,0.0095953,0.009672314157352147,0.0096355,0.00967462903919214,0.009627400000000001,0.00967598315345286
8,0.0096444,0.009660282105480542,0.0096361,0.009660442761679997,0.0096568,0.009662383412598183,0.0096885,0.00966417317027358,0.0096816,0.009665802435558044,0.0096968,0.00966773813314071,0.0097354,0.009671198931693334,0.0097023,0.009673028899493738,0.0096295,0.009675201317628898,0.009619299999999999,0.009676489078794157,0.0095953,0.009677439895705584,0.0096355,0.009679611425037047,0.009627400000000001,0.009681926903050817,0.0096317,0.00968327175126583
9,0.0096361,0.009647014910272313,0.0096568,0.009647202220620878,0.0096885,0.009649171346681308,0.0096816,0.00965098898446204,0.0096968,0.009652646199996619,0.0097354,0.009654607978249354,0.0097023,0.009658080924922709,0.0096295,0.009659922988320526,0.009619299999999999,0.009662105968645031,0.0095953,0.009663435883639162,0.0096355,0.009664414486750596,0.009627400000000001,0.009666631369399605,0.0096317,0.009668963387256648,0.0096256,0.00967034550326762
10,0.0096568,0.009638783622369659,0.0096885,0.009639026732520336,0.0096816,0.009641056967757152,0.0096968,0.009642934196994987,0.0097354,0.00964465006379652,0.0097023,0.009646667258243554,0.0096295,0.009650164470462927,0.009619299999999999,0.009652035884164264,0.0095953,0.00965424357500507,0.0096355,0.009655661732699458,0.009627400000000001,0.00965669741694893,0.0096317,0.009659000745932475,0.0096256,0.009661363089980854,0.0096434,0.009662823443113496
11,0.0096885,0.009659495680450415,0.0096816,0.009659739929572676,0.0096968,0.00966177847963743,0.0097354,0.0096636643994382,0.0097023,0.009665381767019678,0.0096295,0.009667407005492602,0.009619299999999999,0.009670899106124377,0.0095953,0.009672790782117115,0.0096355,0.009675006290519629,0.009627400000000001,0.009676429870280369,0.0096317,0.0096774619419032,0.0096256,0.009679755367171562,0.0096434,0.009682107303189948,0.0096231,0.009683576172944665
