"","actual_t+1","arima_predicted_t+1","arfima_predicted_t+1","actual_t+2","arima_predicted_t+2","arfima_predicted_t+2","actual_t+3","arima_predicted_t+3","arfima_predicted_t+3","actual_t+4","arima_predicted_t+4","arfima_predicted_t+4","actual_t+5","arima_predicted_t+5","arfima_predicted_t+5","actual_t+6","arima_predicted_t+6","arfima_predicted_t+6","actual_t+7","arima_predicted_t+7","arfima_predicted_t+7","actual_t+8","arima_predicted_t+8","arfima_predicted_t+8","actual_t+9","arima_predicted_t+9","arfima_predicted_t+9","actual_t+10","arima_predicted_t+10","arfima_predicted_t+10","actual_t+11","arima_predicted_t+11","arfima_predicted_t+11","actual_t+12","arima_predicted_t+12","arfima_predicted_t+12","actual_t+13","arima_predicted_t+13","arfima_predicted_t+13","actual_t+14","arima_predicted_t+14","arfima_predicted_t+14"
"1",0.00397,0.00385813385416726,0.00382243133012195,0.00453,0.00389043763891357,0.00368843006091862,0.00493,0.00389518390718465,0.00350375665285927,0.00453,0.00389518390718465,0.00342745126954966,0.00379,0.00389518390718465,0.00337273921964037,0.00453,0.00389518390718465,0.00333062816898805,0.00453,0.00389518390718465,0.00329643921270097,0.00447,0.00389518390718465,0.00326767732260531,0.00453,0.00389518390718465,0.00324286309541795,0.00455,0.00389518390718465,0.0032210485862765,0.00445,0.00389518390718465,0.00320159042220137,0.0046,0.00389518390718465,0.00318403216905387,0.00467,0.00389518390718465,0.00316803841388329,0.00543,0.00389518390718465,0.0031533555050307
"2",0.00453,0.00399983191252365,0.00386248384863143,0.00493,0.0040090151605181,0.00368083060012393,0.00453,0.00401688553104343,0.00359279221620525,0.00379,0.00401688553104343,0.00348954349712646,0.00453,0.00401688553104343,0.00342797656326824,0.00453,0.00401688553104343,0.00338176106926327,0.00447,0.00401688553104343,0.00334450570815693,0.00453,0.00401688553104343,0.00331325480415798,0.00455,0.00401688553104343,0.00328633733296821,0.00445,0.00401688553104343,0.00326270291657498,0.0046,0.00401688553104343,0.00324164452870152,0.00467,0.00401688553104343,0.00322266233277653,0.00543,0.00401688553104343,0.00320538949819533,0.01108,0.00401688553104343,0.0031895486866434
"3",0.00493,0.0045235895663655,0.00446906427310513,0.00453,0.00455371889684485,0.00442115230013962,0.00379,0.00459277752356367,0.00425466861214083,0.00453,0.00459277752356367,0.00395593317647822,0.00453,0.00459277752356367,0.00381751625588191,0.00447,0.00459277752356367,0.00372406911052804,0.00453,0.00459277752356367,0.00365349879747328,0.00455,0.00459277752356367,0.00359698444161682,0.00445,0.00459277752356367,0.00355000941735955,0.0046,0.00459277752356367,0.00350993109986562,0.00467,0.00459277752356367,0.00347506554422764,0.00543,0.00459277752356367,0.00344427312031911,0.01108,0.00459277752356367,0.00341674695696761,0.01015,0.00459277752356367,0.0033918952465526
"4",0.00453,0.00495012820367791,0.00498226726411132,0.00379,0.00500875334441737,0.00483447720710063,0.00453,0.00503840913934976,0.00446957869480525,0.00453,0.00503840913934976,0.00416956845738587,0.00447,0.00503840913934976,0.00401267221242208,0.00453,0.00503840913934976,0.00390355431671835,0.00455,0.00503840913934976,0.00382018601960517,0.00445,0.00503840913934976,0.00375308419493037,0.0046,0.00503840913934976,0.00369719601189505,0.00467,0.00503840913934976,0.00364949297825871,0.00543,0.00503840913934976,0.00360801442985421,0.01108,0.00503840913934976,0.00357141880605894,0.01015,0.00503840913934976,0.00353874875005356,0.00963,0.00503840913934976,0.00350929800557894
"5",0.00379,0.00459578076979354,0.00430570895672757,0.00453,0.00460760985161569,0.00394895482634127,0.00453,0.00457965426672602,0.0037042537004135,0.00447,0.00457965426672602,0.0036838739293423,0.00453,0.00457965426672602,0.00363118028851642,0.00455,0.00457965426672602,0.00358283467585094,0.00445,0.00457965426672602,0.00354044605139818,0.0046,0.00457965426672602,0.00350324192977182,0.00467,0.00457965426672602,0.0034703086321963,0.00543,0.00457965426672602,0.00344088102706091,0.01108,0.00457965426672602,0.00341435511965861,0.01015,0.00457965426672602,0.00339025782495688,0.00963,0.00457965426672602,0.00336821618050736,0.01001,0.00457965426672602,0.00334793295407229
"6",0.00453,0.00382164720169728,0.00338098101112058,0.00453,0.00377104449525912,0.00313758654084136,0.00447,0.00372149155304153,0.00314346252273174,0.00453,0.00372149155304153,0.00323794448657194,0.00455,0.00372149155304153,0.00325170611304633,0.00445,0.00372149155304153,0.00324868322860729,0.0046,0.00372149155304153,0.00323971868922718,0.00467,0.00372149155304153,0.00322841604119732,0.00543,0.00372149155304153,0.00321626916098483,0.01108,0.00372149155304153,0.0032039668467836,0.01015,0.00372149155304153,0.00319184268482512,0.00963,0.00372149155304153,0.00318005880375803,0.01001,0.00372149155304153,0.00316868962789892,0.01028,0.00372149155304153,0.00315776308925321
"7",0.00453,0.00444742357531879,0.00447971719070929,0.00447,0.00441711624803575,0.00460008766595334,0.00453,0.00446895548040265,0.00465879449081328,0.00455,0.00446895548040265,0.00422939231303876,0.00445,0.00446895548040265,0.00405792774712909,0.0046,0.00446895548040265,0.0039462072537466,0.00467,0.00446895548040265,0.00386273906018752,0.00543,0.00446895548040265,0.00379606877648584,0.01108,0.00446895548040265,0.0037406274123693,0.01015,0.00446895548040265,0.00369325223600365,0.00963,0.00446895548040265,0.00365196211571492,0.01001,0.00446895548040265,0.0036154290132435,0.01028,0.00446895548040265,0.00358271719364235,0.00985,0.00446895548040265,0.00355314162382534
"8",0.00447,0.0044966639391373,0.00466302614417077,0.00453,0.00455258285130068,0.00472699363873083,0.00455,0.00455833341135618,0.00428854855237277,0.00445,0.00455833341135618,0.00409888294543033,0.0046,0.00455833341135618,0.00397989632537853,0.00467,0.00455833341135618,0.00389198619086909,0.00543,0.00455833341135618,0.0038222089103725,0.01108,0.00455833341135618,0.00376443202134894,0.01015,0.00455833341135618,0.00371521820266716,0.00963,0.00455833341135618,0.0036724326122701,0.01001,0.00455833341135618,0.00363465306498746,0.01028,0.00455833341135618,0.00360088234720246,0.00985,0.00455833341135618,0.00357039329257415,0.00992,0.00455833341135618,0.00354263895595863
"9",0.00453,0.00452638951817249,0.00448991080241573,0.00455,0.00453109425757246,0.00405899001766449,0.00445,0.00452924553938153,0.0038889962951478,0.0046,0.00452924553938153,0.00383160031099076,0.00467,0.00452924553938153,0.00376894543570502,0.00543,0.00452924553938153,0.00371486140493887,0.01108,0.00452924553938153,0.00366818201503295,0.01015,0.00452924553938153,0.00362737645651103,0.00963,0.00452924553938153,0.00359125057781649,0.01001,0.00452924553938153,0.00355891410251936,0.01028,0.00452924553938153,0.00352969828551508,0.00985,0.00452924553938153,0.00350309190675226,0.00992,0.00452924553938153,0.00347869685710229,0.01021,0.00452924553938153,0.00345619771137509
"10",0.00455,0.00453460074071856,0.00410315752118088,0.00445,0.00453288640062648,0.00393427136459578,0.0046,0.00453313440443086,0.00387422657552324,0.00467,0.00453313440443086,0.00379921699886454,0.00543,0.00453313440443086,0.00374010706579509,0.01108,0.00453313440443086,0.00369029618542052,0.01015,0.00453313440443086,0.00364726862058803,0.00963,0.00453313440443086,0.00360945404559291,0.01001,0.00453313440443086,0.00357577659851186,0.01028,0.00453313440443086,0.00354546242991575,0.00985,0.00453313440443086,0.0035179352752274,0.00992,0.00453313440443086,0.00349275416515442,0.01021,0.00453313440443086,0.00346957406798625,0.00995,0.00453313440443086,0.00344811993899152
