"","actual_t+1","arima_predicted_t+1","arfima_predicted_t+1","actual_t+2","arima_predicted_t+2","arfima_predicted_t+2","actual_t+3","arima_predicted_t+3","arfima_predicted_t+3","actual_t+4","arima_predicted_t+4","arfima_predicted_t+4","actual_t+5","arima_predicted_t+5","arfima_predicted_t+5","actual_t+6","arima_predicted_t+6","arfima_predicted_t+6","actual_t+7","arima_predicted_t+7","arfima_predicted_t+7","actual_t+8","arima_predicted_t+8","arfima_predicted_t+8","actual_t+9","arima_predicted_t+9","arfima_predicted_t+9","actual_t+10","arima_predicted_t+10","arfima_predicted_t+10","actual_t+11","arima_predicted_t+11","arfima_predicted_t+11","actual_t+12","arima_predicted_t+12","arfima_predicted_t+12","actual_t+13","arima_predicted_t+13","arfima_predicted_t+13","actual_t+14","arima_predicted_t+14","arfima_predicted_t+14"
"1",1.33297,1.32210768068582,1.32185342683494,1.34513,1.32162607835364,1.32117737053515,1.35029,1.32160637011205,1.32059828430119,1.35858,1.32157614662637,1.32007514931368,1.34991,1.32157502084634,1.31958881102472,1.34513,1.32157312334653,1.31912893696001,1.33621,1.32157305968438,1.31868935340626,1.35003,1.32157294052699,1.31826609543181,1.35283,1.32157293697176,1.3178564761673,1.34526,1.32157292948735,1.31745859696777,1.35023,1.32157292929195,1.31707106983046,1.36177,1.32157292882174,1.31669285075911,1.36721,1.32157292881122,1.31632313500491,1.35761,1.32157292878167,1.31596128867206
"2",1.34513,1.33244320726273,1.33222563489171,1.35029,1.33310968947642,1.33178719978565,1.35858,1.33307401078236,1.33130126443551,1.34991,1.33311609346245,1.3307966596786,1.34513,1.33311368922017,1.33028471845357,1.33621,1.3331163463626,1.3297707144543,1.35003,1.33311618502869,1.32925746088179,1.35283,1.333116352837,1.32874661840943,1.34526,1.33311634205058,1.32823924475898,1.35023,1.33311635265055,1.32773605327166,1.36177,1.33311635193173,1.32723754596139,1.36721,1.33311635260144,1.32674408717538,1.35761,1.33311635255368,1.32625594695583,1.36226,1.333116352596,1.32577332794567
"3",1.35029,1.3457545960662,1.34461463456792,1.35858,1.3465214437959,1.34429313080707,1.34991,1.34655787686569,1.34383204373718,1.34513,1.34660600810274,1.3432987407021,1.33621,1.34660811869718,1.342723823994,1.35003,1.34661113938654,1.34212350177157,1.35283,1.3466112607698,1.34150737121627,1.34526,1.34661145038479,1.34088158295948,1.35023,1.34661145730559,1.34025031464916,1.36177,1.34661146921075,1.33961653112985,1.36721,1.34661146960121,1.33898240883641,1.35761,1.34661147034885,1.33834958806454,1.36226,1.34661147037059,1.33771933078515,1.36106,1.34661147041755,1.33709262364862
"4",1.35858,1.35104224081152,1.34993564219939,1.34991,1.35136492456087,1.34954718599331,1.34513,1.35141106330387,1.34903325171507,1.33621,1.3514311966213,1.34844910055172,1.35003,1.35143402380654,1.34782209756624,1.35283,1.35143527999546,1.34716774521342,1.34526,1.35143545314272,1.34649569538099,1.35023,1.35143553153235,1.34581237369431,1.36177,1.351435542131,1.34512227473864,1.36721,1.3514355470235,1.34442866278285,1.35761,1.35143554767191,1.34373397867657,1.36226,1.35143554797731,1.34304008981037,1.36106,1.35143554801696,1.34234845088706,1.35643,1.35143554803602,1.34166021136047
"5",1.34991,1.358875890587,1.35814079240245,1.34513,1.35939822360154,1.357737034984,1.33621,1.35941487567618,1.35718186144327,1.35003,1.35944768708841,1.35654021850558,1.35283,1.35944861084207,1.35584461872248,1.34526,1.3594506720012,1.35511372085203,1.35023,1.35945072233232,1.35435929269357,1.36177,1.35945085183843,1.35358925986218,1.36721,1.35945085451568,1.35280922203229,1.35761,1.35945086265459,1.35202328113505,1.36226,1.35945086279227,1.35123452713282,1.36106,1.35945086330389,1.35044533935782,1.35643,1.35945086331061,1.34965758209826,1.35593,1.35945086334278,1.34887273638771
"6",1.34513,1.35046269668423,1.349555692462,1.33621,1.34991668724429,1.34889784281971,1.35003,1.3499535232541,1.34823047693365,1.35283,1.34991903329859,1.34755049120247,1.34526,1.34992148158012,1.3468604223651,1.35023,1.34991930210083,1.3461634999129,1.36177,1.34991946439909,1.34546258409119,1.36721,1.34991932664386,1.34476002062589,1.35761,1.3499193373773,1.34405769614172,1.36226,1.34991932866859,1.34335712466971,1.36106,1.34991932937692,1.34265952547295,1.35643,1.34991932882626,1.34196588537795,1.35593,1.34991932887291,1.34127700698937,1.35096,1.34991932883808,1.34059354568893
"7",1.33621,1.34460626687818,1.34449984699433,1.35003,1.34430815368499,1.34377781924805,1.35283,1.34427633973742,1.34308436127637,1.34526,1.34425770423754,1.34240292853814,1.35023,1.34425577290838,1.34172812161445,1.36177,1.34425460760297,1.3410582342835,1.36721,1.34425449048339,1.34039290466775,1.35761,1.34425441760071,1.33973228070981,1.36226,1.34425441050672,1.33907669303885,1.36106,1.34425440594748,1.33842651919973,1.35643,1.34425440551834,1.33778212646524,1.35593,1.34425440523308,1.33714384882247,1.35096,1.34425440520716,1.3365119793129,1.36635,1.3442544051893,1.33588676930938
"8",1.35003,1.33594539678378,1.33553958384839,1.35283,1.33538720801992,1.33474347229987,1.34526,1.33537267742665,1.33403626472329,1.35023,1.33533761709947,1.33337692506607,1.36177,1.3353368354012,1.332747644042,1.36721,1.33533463225407,1.33213954365558,1.35761,1.33533459139883,1.33154772510485,1.36226,1.33533445292267,1.33096927962445,1.36106,1.3353344508756,1.33040238061354,1.35643,1.33533444216987,1.3298458279396,1.35593,1.33533444207399,1.32929880203444,1.35096,1.33533444152655,1.32876072345385,1.36635,1.33533444152259,1.32823116893378,1.36412,1.33533444148816,1.32770981931438
"9",1.35283,1.34941240243614,1.34914358719523,1.34526,1.35028871330122,1.34861865264196,1.35023,1.35024652066146,1.34800648178034,1.36177,1.35030183851333,1.34735191880142,1.36721,1.35029897430523,1.34667438755703,1.35761,1.35030246602576,1.34598395086985,1.36226,1.35030227259251,1.34528656318241,1.36106,1.35030249303732,1.34458608516192,1.35643,1.35030248003201,1.34388518530871,1.35593,1.35030249395246,1.34318579442259,1.35096,1.35030249308147,1.34248935678907,1.36635,1.35030249396069,1.34179697948152,1.36412,1.35030249390256,1.3411095264412,1.36881,1.3503024939581,1.34042768065085
"10",1.34526,1.3536955803107,1.35228343768775,1.35023,1.35386879933739,1.35171823463017,1.36177,1.35392263541277,1.35107615669288,1.36721,1.35393333260702,1.35039260340839,1.35761,1.35393667982912,1.34968486122027,1.36226,1.35393734028461,1.34896270619384,1.36106,1.35393754840772,1.34823226411834,1.35643,1.35393758917911,1.34749765749479,1.35593,1.35393760212085,1.34676180641737,1.35096,1.35393760463741,1.34602685860735,1.36635,1.35393760544224,1.34529443876606,1.36412,1.35393760559754,1.34456580226537,1.36881,1.3539376056476,1.34384193468582,1.3584,1.35393760565718,1.34312361897193
