Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2020-11-11,0.95,0.95231,0.94628,0.94857
2020-11-12,0.94856,0.95173,0.94806,0.95121
2020-11-13,0.95119,0.95635,0.95104,0.95572
2020-11-16,0.95545,0.95818,0.95119,0.95616
2020-11-17,0.95622,0.96087,0.95621,0.95976
2020-11-18,0.95977,0.96476,0.95972,0.96309
2020-11-19,0.96319,0.96413,0.95955,0.96354
2020-11-20,0.96359,0.96427,0.96237,0.96319
2020-11-23,0.96319,0.96446,0.95568,0.95695
2020-11-24,0.95694,0.96013,0.95455,0.95711
2020-11-25,0.95708,0.95914,0.95603,0.9574
2020-11-26,0.95738,0.95951,0.95735,0.95909
2020-11-27,0.9591,0.96236,0.95904,0.96102
2020-11-30,0.9609,0.96304,0.95776,0.95832
2020-12-01,0.95832,0.95983,0.95621,0.9586
2020-12-02,0.95861,0.95945,0.95465,0.9576
2020-12-03,0.95759,0.96454,0.95662,0.9628
2020-12-04,0.9628,0.96393,0.95929,0.95994
2020-12-07,0.9598,0.96225,0.95865,0.9611
2020-12-08,0.96116,0.96194,0.95964,0.96007
2020-12-09,0.96007,0.96102,0.9578,0.95888
2020-12-10,0.9589,0.95992,0.95621,0.95932
2020-12-11,0.95932,0.96316,0.95905,0.96119
2020-12-14,0.96203,0.96606,0.9606,0.9613
2020-12-15,0.96132,0.96518,0.96014,0.96446
2020-12-16,0.96452,0.9684,0.96231,0.96666
2020-12-17,0.96667,0.97199,0.96561,0.96981
2020-12-18,0.96979,0.96986,0.9653,0.96789
2020-12-21,0.9672,0.96847,0.96257,0.96767
2020-12-22,0.96771,0.96822,0.96401,0.96503
2020-12-23,0.965,0.96747,0.96476,0.96577
2020-12-24,0.96576,0.96614,0.96373,0.96444
2020-12-28,0.96554,0.96706,0.96247,0.96361
2020-12-29,0.96362,0.96651,0.96334,0.96568
2020-12-30,0.96568,0.97123,0.9654,0.96885
2020-12-31,0.9688,0.9709,0.96798,0.96816
2021-01-04,0.96881,0.97358,0.9679,0.96968
2021-01-05,0.96968,0.97459,0.96909,0.97354
2021-01-06,0.9736,0.97468,0.96671,0.97023
2021-01-07,0.97023,0.9713,0.96194,0.96295
2021-01-08,0.96294,0.96516,0.96071,0.96193
2021-01-11,0.9621,0.96229,0.95787,0.95953
2021-01-12,0.95954,0.96411,0.95847,0.96355
2021-01-13,0.96363,0.96593,0.96159,0.96274
2021-01-14,0.96273,0.96558,0.95971,0.96317
2021-01-15,0.96317,0.96507,0.96251,0.96256
2021-01-18,0.96299,0.96489,0.96218,0.96434
2021-01-19,0.96434,0.96475,0.96075,0.96231
2021-01-20,0.96228,0.96662,0.96221,0.96548
2021-01-21,0.96555,0.96777,0.96462,0.96611
2021-01-22,0.96618,0.96631,0.9626,0.96315
2021-01-25,0.96321,0.96455,0.96211,0.96368
2021-01-26,0.96368,0.96566,0.96313,0.96488
2021-01-27,0.9649,0.96535,0.95968,0.96085
2021-01-28,0.96085,0.96085,0.95729,0.95943
2021-01-29,0.95943,0.95946,0.95293,0.95464
2021-02-01,0.95415,0.95589,0.95206,0.95283
2021-02-02,0.95283,0.95393,0.95081,0.95235
2021-02-03,0.95223,0.95306,0.95144,0.95205
2021-02-04,0.95214,0.9526,0.94727,0.94762
2021-02-05,0.94762,0.94934,0.94547,0.94883
2021-02-08,0.94878,0.951,0.94632,0.95023
2021-02-09,0.9502,0.95691,0.94999,0.95635
2021-02-10,0.95635,0.95773,0.95383,0.95585
2021-02-11,0.95584,0.95645,0.95415,0.95463
2021-02-12,0.95464,0.95477,0.95075,0.95266
2021-02-15,0.95257,0.95286,0.9486,0.9492
2021-02-16,0.94923,0.95061,0.94242,0.94245
2021-02-17,0.9425,0.94536,0.94143,0.94447
2021-02-18,0.9444,0.94698,0.94406,0.94615
2021-02-19,0.94613,0.9502,0.94571,0.94822
2021-02-22,0.94782,0.95252,0.94481,0.95177
2021-02-23,0.95179,0.95308,0.94852,0.95016
2021-02-24,0.95015,0.95059,0.94245,0.94454
2021-02-25,0.94452,0.94477,0.93987,0.94121
2021-02-26,0.94118,0.94471,0.93727,0.9381
2021-03-01,0.9385,0.94014,0.93555,0.93654
2021-03-02,0.93654,0.93739,0.93496,0.93717
2021-03-03,0.93718,0.93721,0.93324,0.9345
2021-03-04,0.93452,0.93485,0.92595,0.92612
2021-03-05,0.92613,0.92746,0.92051,0.92293
2021-03-08,0.92266,0.92328,0.91791,0.91802
2021-03-09,0.91807,0.92236,0.91547,0.92147
2021-03-10,0.92146,0.92301,0.91811,0.92226
2021-03-11,0.92226,0.92287,0.91901,0.92139
2021-03-12,0.92139,0.92151,0.91604,0.91736
2021-03-15,0.91672,0.91814,0.91442,0.91619
2021-03-16,0.91625,0.91935,0.91504,0.91745
2021-03-17,0.91745,0.91992,0.9147,0.91864
2021-03-18,0.91864,0.92049,0.9149,0.91769
2021-03-19,0.91769,0.92072,0.91638,0.91844
2021-03-22,0.91842,0.92065,0.91781,0.91907
2021-03-23,0.91907,0.92244,0.9185,0.92062
2021-03-24,0.92062,0.92206,0.9178,0.91952
2021-03-25,0.91953,0.9197,0.91544,0.91605
2021-03-26,0.91602,0.9163,0.91035,0.91195
2021-03-29,0.91146,0.91429,0.91037,0.91059
2021-03-30,0.91053,0.91108,0.90557,0.90613
2021-03-31,0.90611,0.90681,0.90124,0.90309
2021-04-01,0.90309,0.9046,0.90216,0.9042
2021-04-05,0.90352,0.9094,0.90294,0.90784
2021-04-06,0.90785,0.91182,0.90455,0.91091
2021-04-07,0.91091,0.91256,0.90957,0.91037
2021-04-08,0.91039,0.91741,0.90992,0.91516
2021-04-09,0.91521,0.9156,0.90943,0.91201
2021-04-12,0.91149,0.91534,0.91101,0.91417
2021-04-13,0.91417,0.91726,0.91114,0.91698
2021-04-14,0.91692,0.91951,0.91663,0.91794
2021-04-15,0.91794,0.92068,0.91773,0.91959
2021-04-16,0.91959,0.92068,0.91772,0.91926
2021-04-19,0.91935,0.92583,0.91881,0.92461
2021-04-20,0.92469,0.92611,0.92129,0.92523
2021-04-21,0.92521,0.92697,0.92351,0.92533
2021-04-22,0.92536,0.92745,0.92397,0.92627
2021-04-23,0.92627,0.9304,0.9247,0.92685
2021-04-26,0.92636,0.92897,0.92424,0.92511
2021-04-27,0.92512,0.92513,0.91933,0.91978
2021-04-28,0.91989,0.92113,0.91679,0.92078
2021-04-29,0.92081,0.92219,0.91557,0.91794
2021-04-30,0.91795,0.91984,0.91456,0.91497
2021-05-03,0.91498,0.91829,0.91159,0.9169
2021-05-04,0.91688,0.91717,0.91334,0.91478
2021-05-05,0.91479,0.91619,0.91348,0.91573
2021-05-06,0.91573,0.91741,0.91384,0.91668
2021-05-07,0.91672,0.92305,0.91501,0.92078
2021-05-10,0.92059,0.92192,0.91698,0.91867
2021-05-11,0.91866,0.92293,0.91758,0.92068
2021-05-12,0.9207,0.92072,0.91149,0.91182
2021-05-13,0.91183,0.91402,0.91087,0.91355
2021-05-14,0.91353,0.91567,0.91197,0.91449
2021-05-17,0.91497,0.91679,0.91323,0.91567
2021-05-18,0.91567,0.91879,0.91504,0.91828
2021-05-19,0.91828,0.92104,0.9146,0.91581
2021-05-20,0.91581,0.91952,0.91487,0.9193
2021-05-21,0.91931,0.9207,0.91741,0.91826
2021-05-24,0.91811,0.91999,0.91746,0.91941
2021-05-25,0.91938,0.9211,0.91688,0.91937
2021-05-26,0.91936,0.91976,0.91594,0.9163
2021-05-27,0.91632,0.91711,0.90972,0.91056
2021-05-28,0.91037,0.91119,0.90744,0.91046
2021-05-31,0.91041,0.91445,0.90961,0.91256
2021-06-01,0.91256,0.91465,0.91152,0.91348
2021-06-02,0.91348,0.91362,0.91005,0.91272
2021-06-03,0.91271,0.91279,0.90644,0.90663
2021-06-04,0.90663,0.91435,0.90637,0.91334
2021-06-07,0.91313,0.91582,0.9121,0.91528
2021-06-08,0.91527,0.91576,0.91277,0.91328
2021-06-09,0.91336,0.91553,0.91193,0.9122
2021-06-10,0.91215,0.91485,0.9108,0.91449
2021-06-11,0.91449,0.91476,0.9104,0.91194
2021-06-14,0.91201,0.9123,0.90827,0.90847
2021-06-15,0.90846,0.90919,0.9077,0.90865
2021-06-16,0.90865,0.91069,0.90302,0.90374
2021-06-17,0.90375,0.90771,0.90236,0.90694
2021-06-18,0.907,0.90955,0.9051,0.90778
2021-06-21,0.90709,0.91143,0.90622,0.9066
2021-06-22,0.90661,0.90733,0.90261,0.90369
2021-06-23,0.90369,0.90392,0.90009,0.90106
2021-06-24,0.90107,0.90341,0.9,0.90214
2021-06-25,0.90203,0.90512,0.90104,0.90284
2021-06-28,0.90245,0.90498,0.90111,0.90405
2021-06-29,0.904,0.90553,0.90286,0.90449
2021-06-30,0.90444,0.90562,0.89992,0.90011
2021-07-01,0.90012,0.90067,0.89575,0.89657
2021-07-02,0.89659,0.90129,0.89558,0.9007
2021-07-05,0.90104,0.90253,0.89937,0.9011
2021-07-06,0.90129,0.90476,0.90125,0.90391
2021-07-07,0.90391,0.90581,0.9024,0.90386
2021-07-08,0.90382,0.91295,0.90356,0.9111
2021-07-09,0.91109,0.9111,0.90696,0.90812
2021-07-12,0.90791,0.90926,0.90576,0.9062
2021-07-13,0.90626,0.90745,0.90375,0.90398
2021-07-14,0.90399,0.90962,0.90336,0.90939
2021-07-15,0.90939,0.91143,0.90835,0.91044
2021-07-16,0.91047,0.91129,0.90627,0.90864
2021-07-19,0.90888,0.91687,0.90827,0.91346
2021-07-20,0.91348,0.91464,0.90945,0.91017
2021-07-21,0.91017,0.91073,0.9059,0.90671
2021-07-22,0.90672,0.90896,0.90618,0.90795
2021-07-23,0.90781,0.90834,0.90425,0.90455
2021-07-26,0.90464,0.90812,0.90428,0.90594
2021-07-27,0.90599,0.91253,0.90589,0.91096
2021-07-28,0.91095,0.91119,0.90672,0.9096
2021-07-29,0.90962,0.91388,0.90951,0.91339
2021-07-30,0.91342,0.91439,0.91051,0.91146
2021-08-02,0.91188,0.91583,0.91099,0.91475
2021-08-03,0.91476,0.91843,0.91454,0.91699
2021-08-04,0.917,0.91978,0.91178,0.91341
2021-08-05,0.91347,0.91403,0.91084,0.91103
2021-08-06,0.91103,0.91157,0.90619,0.90721
2021-08-09,0.90696,0.90887,0.90617,0.90649
2021-08-10,0.9064,0.90679,0.90416,0.90446
2021-08-11,0.90454,0.90654,0.90252,0.90555
2021-08-12,0.90549,0.90648,0.9046,0.90559
2021-08-13,0.90561,0.91283,0.90534,0.91275
2021-08-16,0.91219,0.91645,0.91115,0.91507
2021-08-17,0.91507,0.9164,0.91194,0.9126
2021-08-18,0.91259,0.9134,0.90854,0.91078
2021-08-19,0.9108,0.91338,0.90728,0.91107
2021-08-20,0.91107,0.91263,0.91006,0.91098
2021-08-23,0.91109,0.91196,0.90788,0.91173
2021-08-24,0.91169,0.91395,0.91008,0.91201
2021-08-25,0.91198,0.91198,0.90805,0.90899
2021-08-26,0.90901,0.90969,0.90723,0.90859
2021-08-27,0.90858,0.9109,0.9069,0.91052
2021-08-30,0.91029,0.91154,0.90942,0.9099
2021-08-31,0.9099,0.9125,0.90845,0.90912
2021-09-01,0.90913,0.91007,0.90564,0.90889
2021-09-02,0.90892,0.90976,0.90814,0.90953
2021-09-03,0.90957,0.91246,0.90852,0.91162
2021-09-06,0.91102,0.91153,0.90952,0.91036
2021-09-07,0.91036,0.91166,0.90646,0.90686
2021-09-08,0.90688,0.90791,0.90541,0.90675
2021-09-09,0.90681,0.91222,0.90681,0.91125
2021-09-10,0.9112,0.91159,0.9092,0.91017
2021-09-13,0.91014,0.91025,0.90778,0.90906
2021-09-14,0.90902,0.91301,0.9078,0.91155
2021-09-15,0.91158,0.91648,0.91122,0.91437
2021-09-16,0.91436,0.91563,0.91054,0.91133
2021-09-17,0.91133,0.91182,0.90842,0.90965
2021-09-20,0.90946,0.91471,0.90878,0.91398
2021-09-21,0.91416,0.91587,0.91152,0.91557
2021-09-22,0.91555,0.91636,0.90992,0.91083
2021-09-23,0.91083,0.91101,0.90622,0.9065
2021-09-24,0.90653,0.90699,0.90259,0.90295
2021-09-27,0.90318,0.90468,0.90037,0.90102
2021-09-28,0.90099,0.90142,0.89576,0.8968
2021-09-29,0.8968,0.89923,0.89247,0.89318
2021-09-30,0.89311,0.89895,0.89223,0.89852
2021-10-01,0.89847,0.90165,0.89697,0.90069
2021-10-04,0.90135,0.90232,0.89845,0.90159
2021-10-05,0.90159,0.90193,0.89639,0.89705
2021-10-06,0.89707,0.89926,0.89457,0.8975
2021-10-07,0.89749,0.89899,0.89566,0.89587
2021-10-08,0.89586,0.89669,0.89088,0.89117
2021-10-11,0.89089,0.89145,0.88174,0.88238
2021-10-12,0.88235,0.88493,0.87884,0.8802
2021-10-13,0.8802,0.88317,0.87876,0.88294
2021-10-14,0.88295,0.88328,0.87938,0.87972
2021-10-15,0.87974,0.87976,0.87367,0.87559
2021-10-18,0.87523,0.87707,0.87374,0.87475
2021-10-19,0.87475,0.87807,0.87415,0.8743
2021-10-20,0.87434,0.87653,0.87188,0.87456
2021-10-21,0.87458,0.87986,0.87401,0.87713
2021-10-22,0.87712,0.88171,0.8756,0.88151
2021-10-25,0.88117,0.88132,0.8778,0.87944
2021-10-26,0.87941,0.87955,0.87483,0.87601
2021-10-27,0.87603,0.8819,0.8755,0.87859
2021-10-28,0.87854,0.88294,0.87823,0.88052
2021-10-29,0.88055,0.88186,0.87646,0.87737
2021-11-01,0.8761,0.87765,0.87381,0.87684
2021-11-02,0.87683,0.88134,0.87616,0.87745
2021-11-03,0.87745,0.87934,0.87554,0.87729
2021-11-04,0.87728,0.88096,0.87507,0.87856
2021-11-05,0.87855,0.8826,0.87703,0.8818
2021-11-08,0.88158,0.88431,0.87977,0.88296
2021-11-09,0.88302,0.88709,0.88269,0.88575
2021-11-10,0.88576,0.88671,0.87712,0.87799
2021-11-11,0.87816,0.87867,0.87609,0.8767
2021-11-12,0.87669,0.87903,0.87489,0.87811
2021-11-15,0.87737,0.87904,0.87567,0.87612
2021-11-16,0.87614,0.87639,0.87071,0.87081
2021-11-17,0.87081,0.87767,0.8698,0.87596
2021-11-18,0.87599,0.8781,0.87352,0.87522
2021-11-19,0.87522,0.88034,0.87305,0.87722
2021-11-22,0.87697,0.87702,0.86988,0.87071
2021-11-23,0.87069,0.87315,0.86824,0.86874
2021-11-24,0.86874,0.87087,0.86568,0.86636
2021-11-25,0.86637,0.86773,0.8661,0.86692
2021-11-26,0.86678,0.88453,0.86677,0.88301
2021-11-29,0.88155,0.88499,0.87755,0.88003
2021-11-30,0.88005,0.88858,0.87802,0.88349
2021-12-01,0.88349,0.88757,0.88006,0.88629
2021-12-02,0.88629,0.88725,0.88243,0.88337
2021-12-03,0.88346,0.88841,0.8802,0.88674
2021-12-06,0.88588,0.88609,0.88065,0.88105
2021-12-07,0.8811,0.88177,0.8789,0.88051
2021-12-08,0.88058,0.88252,0.87757,0.87916
2021-12-09,0.87922,0.88279,0.87865,0.88127
2021-12-10,0.88129,0.88318,0.87882,0.88168
2021-12-13,0.8816,0.88194,0.87931,0.88042
2021-12-14,0.88044,0.88161,0.87906,0.87915
2021-12-15,0.87916,0.88005,0.8752,0.87682
2021-12-16,0.87685,0.88058,0.87529,0.87937
2021-12-17,0.87938,0.88379,0.8783,0.87915
2021-12-20,0.87953,0.88239,0.87928,0.88006
2021-12-21,0.88005,0.88058,0.87551,0.87659
2021-12-22,0.87659,0.87757,0.87435,0.87628
2021-12-23,0.87628,0.87642,0.87361,0.87383
2021-12-24,0.87383,0.87486,0.87328,0.87452
2021-12-27,0.87443,0.87479,0.87022,0.87047
2021-12-28,0.8705,0.87177,0.86995,0.87097
2021-12-29,0.871,0.87204,0.86928,0.86965
2021-12-30,0.86964,0.86999,0.86802,0.86904
2021-12-31,0.86905,0.86953,0.86809,0.86884
