Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2020-06-29,0.68507,0.68908,0.68419,0.68676
2020-06-30,0.6867,0.69117,0.6833,0.69024
2020-07-01,0.69027,0.69435,0.68776,0.69125
2020-07-02,0.69128,0.69524,0.69018,0.69236
2020-07-03,0.69234,0.6948,0.69139,0.69427
2020-07-06,0.69316,0.69877,0.6931,0.69755
2020-07-07,0.69755,0.69977,0.69224,0.69449
2020-07-08,0.69447,0.69864,0.69275,0.69812
2020-07-09,0.69811,0.70011,0.69501,0.69607
2020-07-10,0.69608,0.69693,0.69239,0.69495
2020-07-13,0.69541,0.69931,0.69392,0.69423
2020-07-14,0.69423,0.69791,0.69218,0.69771
2020-07-15,0.69774,0.70378,0.69773,0.70093
2020-07-16,0.70095,0.70124,0.69633,0.6969
2020-07-17,0.69695,0.70051,0.6969,0.7001
2020-07-20,0.699,0.7019,0.69733,0.70165
2020-07-21,0.70154,0.7147,0.70154,0.71331
2020-07-22,0.71332,0.71823,0.71126,0.71379
2020-07-23,0.71387,0.71614,0.70907,0.70962
2020-07-24,0.70962,0.71254,0.70639,0.70972
2020-07-27,0.70962,0.71501,0.70873,0.71461
2020-07-28,0.71479,0.71767,0.71131,0.71565
2020-07-29,0.71564,0.71962,0.71492,0.71903
2020-07-30,0.71904,0.71978,0.71216,0.71885
2020-07-31,0.71886,0.7227,0.71335,0.71432
2020-08-03,0.71335,0.71497,0.70765,0.71215
2020-08-04,0.71252,0.71671,0.71062,0.71587
2020-08-05,0.71594,0.72407,0.71539,0.71939
2020-08-06,0.7194,0.72395,0.71746,0.72333
2020-08-07,0.72331,0.72435,0.71447,0.71551
2020-08-10,0.71575,0.71843,0.71403,0.71521
2020-08-11,0.71521,0.71894,0.71352,0.71423
2020-08-12,0.71423,0.71756,0.71093,0.71601
2020-08-13,0.71598,0.71878,0.71359,0.71481
2020-08-14,0.71482,0.71753,0.71322,0.71735
2020-08-17,0.71726,0.72274,0.71709,0.72133
2020-08-18,0.72133,0.72646,0.72091,0.72415
2020-08-19,0.72416,0.72758,0.71797,0.71849
2020-08-20,0.71838,0.72026,0.71359,0.71914
2020-08-21,0.71915,0.72161,0.71397,0.71648
2020-08-24,0.71628,0.72041,0.71528,0.71642
2020-08-25,0.71642,0.71978,0.71511,0.71947
2020-08-26,0.71945,0.72398,0.71876,0.72329
2020-08-27,0.72331,0.72902,0.72179,0.72608
2020-08-28,0.72608,0.73593,0.72551,0.73563
2020-08-31,0.73638,0.74026,0.73406,0.73758
2020-09-01,0.73761,0.74135,0.736,0.73752
2020-09-02,0.73756,0.73816,0.73017,0.7336
2020-09-03,0.73361,0.73377,0.72653,0.72729
2020-09-04,0.7273,0.72985,0.72224,0.72946
2020-09-07,0.72855,0.72982,0.72702,0.72769
2020-09-08,0.72778,0.73089,0.71994,0.72005
2020-09-09,0.72016,0.72875,0.71924,0.7282
2020-09-10,0.72819,0.73244,0.72483,0.72568
2020-09-11,0.72567,0.73061,0.72565,0.72798
2020-09-14,0.72817,0.73036,0.72645,0.72917
2020-09-15,0.72913,0.73427,0.72671,0.73007
2020-09-16,0.73008,0.73447,0.72785,0.73025
2020-09-17,0.73025,0.73155,0.72546,0.73097
2020-09-18,0.73097,0.7334,0.7283,0.72937
2020-09-21,0.72971,0.73243,0.71993,0.72247
2020-09-22,0.72243,0.72354,0.71546,0.71678
2020-09-23,0.71679,0.71775,0.70688,0.70748
2020-09-24,0.70748,0.7081,0.70164,0.70453
2020-09-25,0.70456,0.70865,0.70063,0.70328
2020-09-28,0.70333,0.70746,0.70328,0.70729
2020-09-29,0.70729,0.71383,0.70697,0.71298
2020-09-30,0.71297,0.71754,0.71005,0.71612
2020-10-01,0.71612,0.72092,0.71553,0.71861
2020-10-02,0.71861,0.71884,0.71314,0.71575
2020-10-05,0.71643,0.71928,0.7159,0.7179
2020-10-06,0.71794,0.72084,0.70978,0.71015
2020-10-07,0.71015,0.71516,0.70969,0.71395
2020-10-08,0.71395,0.71705,0.71233,0.71686
2020-10-09,0.71686,0.72398,0.71683,0.72367
2020-10-12,0.72285,0.72349,0.7204,0.72088
2020-10-13,0.72087,0.72098,0.71507,0.71593
2020-10-14,0.71585,0.71905,0.71533,0.71669
2020-10-15,0.71666,0.71682,0.70562,0.70953
2020-10-16,0.70953,0.70965,0.70707,0.70804
2020-10-19,0.70761,0.71148,0.70587,0.7064
2020-10-20,0.70641,0.70726,0.7021,0.70481
2020-10-21,0.70481,0.71365,0.70472,0.7113
2020-10-22,0.71129,0.71253,0.70853,0.71147
2020-10-23,0.71147,0.7158,0.71011,0.71391
2020-10-26,0.71169,0.71465,0.71032,0.71195
2020-10-27,0.7119,0.71471,0.71133,0.71174
2020-10-28,0.71176,0.71573,0.70384,0.70509
2020-10-29,0.70513,0.70761,0.70026,0.70287
2020-10-30,0.70283,0.70721,0.70117,0.70281
2020-11-02,0.7019,0.70577,0.69919,0.70498
2020-11-03,0.705,0.71746,0.7028,0.71643
2020-11-04,0.71649,0.72212,0.7049,0.71677
2020-11-05,0.7168,0.72894,0.71456,0.72586
2020-11-06,0.72659,0.72874,0.7239,0.72591
2020-11-09,0.72773,0.73399,0.72671,0.72711
2020-11-10,0.7272,0.72941,0.72528,0.72845
2020-11-11,0.72844,0.7318,0.72607,0.72766
2020-11-12,0.72771,0.7294,0.72236,0.72296
2020-11-13,0.72296,0.72732,0.72217,0.72718
2020-11-16,0.72655,0.73254,0.72655,0.73138
2020-11-17,0.73136,0.73398,0.72894,0.72971
2020-11-18,0.72971,0.73309,0.72723,0.73007
2020-11-19,0.73012,0.73055,0.7255,0.72735
2020-11-20,0.72733,0.7324,0.72664,0.73092
2020-11-23,0.73019,0.73375,0.72656,0.72854
2020-11-24,0.72854,0.73676,0.72854,0.73585
2020-11-25,0.73586,0.73735,0.73252,0.73622
2020-11-26,0.73623,0.73746,0.7354,0.73565
2020-11-27,0.7357,0.7399,0.7353,0.73853
2020-11-30,0.73877,0.74074,0.73393,0.73449
2020-12-01,0.73447,0.73773,0.73425,0.73744
2020-12-02,0.73746,0.74199,0.73515,0.74134
2020-12-03,0.74136,0.74493,0.73981,0.74373
2020-12-04,0.74372,0.74438,0.74105,0.74318
2020-12-07,0.74321,0.74534,0.73725,0.74157
2020-12-08,0.74161,0.74352,0.73994,0.74119
2020-12-09,0.74119,0.7485,0.74048,0.7434
2020-12-10,0.7434,0.754,0.74314,0.7533
2020-12-11,0.7533,0.75717,0.75205,0.75356
2020-12-14,0.75491,0.75782,0.75251,0.75312
2020-12-15,0.75308,0.75716,0.75075,0.75524
2020-12-16,0.75533,0.75788,0.75392,0.75723
2020-12-17,0.75723,0.76394,0.75674,0.76215
2020-12-18,0.76212,0.76232,0.7583,0.76184
2020-12-21,0.7602,0.76063,0.74623,0.75823
2020-12-22,0.75823,0.7591,0.75174,0.75237
2020-12-23,0.75238,0.75914,0.75232,0.75734
2020-12-24,0.7574,0.76068,0.75729,0.75937
2020-12-28,0.75985,0.76227,0.75575,0.75787
2020-12-29,0.75791,0.76246,0.75791,0.76044
2020-12-30,0.7605,0.76863,0.7605,0.76847
2020-12-31,0.76847,0.77418,0.76847,0.76943
2021-01-04,0.76976,0.77408,0.76432,0.76687
2021-01-05,0.76688,0.77775,0.76611,0.77542
2021-01-06,0.77543,0.78196,0.77334,0.78039
2021-01-07,0.7804,0.7817,0.7726,0.77618
2021-01-08,0.77618,0.77984,0.77288,0.77592
2021-01-11,0.77555,0.77568,0.76665,0.76969
2021-01-12,0.76968,0.77775,0.76873,0.77698
2021-01-13,0.77697,0.77814,0.77222,0.77329
2021-01-14,0.77334,0.78052,0.77289,0.77773
2021-01-15,0.77771,0.77887,0.76818,0.77061
2021-01-18,0.77063,0.77107,0.76592,0.76781
2021-01-19,0.76784,0.77251,0.76784,0.76944
2021-01-20,0.76945,0.77608,0.7694,0.77473
2021-01-21,0.77479,0.77821,0.77417,0.77628
2021-01-22,0.77623,0.77699,0.77022,0.7713
2021-01-25,0.77088,0.77474,0.76831,0.77144
2021-01-26,0.77144,0.77542,0.76692,0.77457
2021-01-27,0.77464,0.77637,0.76444,0.76615
2021-01-28,0.76613,0.76977,0.75924,0.7676
2021-01-29,0.76757,0.77041,0.76313,0.76419
2021-02-01,0.76277,0.76627,0.76061,0.76256
2021-02-02,0.76261,0.76618,0.7564,0.76065
2021-02-03,0.76066,0.76263,0.76019,0.76199
2021-02-04,0.76197,0.76477,0.75884,0.76019
2021-02-05,0.76022,0.76737,0.7583,0.76726
2021-02-08,0.76722,0.77147,0.76515,0.77039
2021-02-09,0.7704,0.77404,0.77018,0.7736
2021-02-10,0.77354,0.77559,0.77175,0.77221
2021-02-11,0.7722,0.77717,0.7713,0.77538
2021-02-12,0.77539,0.77645,0.77183,0.77559
2021-02-15,0.77599,0.77888,0.77596,0.77804
2021-02-16,0.77801,0.78049,0.77449,0.77499
2021-02-17,0.77498,0.77718,0.77246,0.77535
2021-02-18,0.77544,0.77896,0.77314,0.77679
2021-02-19,0.77677,0.78771,0.77578,0.78666
2021-02-22,0.7871,0.79294,0.78558,0.79149
2021-02-23,0.79153,0.79348,0.78805,0.79112
2021-02-24,0.79114,0.79732,0.78958,0.79653
2021-02-25,0.79637,0.80072,0.78588,0.7876
2021-02-26,0.78759,0.78836,0.76925,0.76937
2021-03-01,0.77203,0.77869,0.77142,0.77704
2021-03-02,0.77704,0.78375,0.77365,0.78159
2021-03-03,0.78159,0.78384,0.77705,0.77768
2021-03-04,0.77756,0.78151,0.77091,0.77208
2021-03-05,0.77208,0.77267,0.76235,0.76926
2021-03-08,0.76961,0.77218,0.76364,0.76436
2021-03-09,0.76464,0.77259,0.76217,0.77145
2021-03-10,0.77148,0.77452,0.76688,0.77309
2021-03-11,0.7732,0.77939,0.77233,0.77847
2021-03-12,0.77843,0.78005,0.77245,0.77637
2021-03-15,0.77539,0.77756,0.77058,0.77436
2021-03-16,0.77438,0.77574,0.77111,0.77456
2021-03-17,0.77456,0.78109,0.76997,0.78004
2021-03-18,0.78001,0.78493,0.77496,0.77584
2021-03-19,0.77584,0.77722,0.77178,0.77433
2021-03-22,0.77222,0.77564,0.77049,0.77369
2021-03-23,0.77369,0.77468,0.76176,0.76258
2021-03-24,0.76257,0.76282,0.75795,0.7582
2021-03-25,0.7582,0.7614,0.75634,0.759
2021-03-26,0.75899,0.76444,0.75856,0.76396
2021-03-29,0.76377,0.76555,0.76152,0.76339
2021-03-30,0.76332,0.7664,0.7585,0.75962
2021-03-31,0.75966,0.76365,0.75884,0.75949
2021-04-01,0.75948,0.76199,0.75325,0.76156
2021-04-05,0.76041,0.76605,0.75985,0.76519
2021-04-06,0.76523,0.76684,0.7606,0.76619
2021-04-07,0.76617,0.76771,0.76008,0.76102
2021-04-08,0.76102,0.76604,0.76029,0.76518
2021-04-09,0.76518,0.76611,0.75883,0.76266
2021-04-12,0.76184,0.76356,0.75948,0.76216
2021-04-13,0.76216,0.76485,0.75866,0.7643
2021-04-14,0.76422,0.77375,0.76348,0.77223
2021-04-15,0.77222,0.77611,0.77062,0.77514
2021-04-16,0.77514,0.77585,0.77241,0.77314
2021-04-19,0.7727,0.77846,0.77063,0.77541
2021-04-20,0.77541,0.7816,0.77093,0.77252
2021-04-21,0.77253,0.77618,0.77001,0.77521
2021-04-22,0.77525,0.77644,0.76912,0.77076
2021-04-23,0.77126,0.77602,0.76995,0.77559
2021-04-26,0.77475,0.78151,0.77419,0.78038
2021-04-27,0.78014,0.78038,0.77616,0.77701
2021-04-28,0.77701,0.78009,0.77257,0.77898
2021-04-29,0.779,0.78179,0.77509,0.7769
2021-04-30,0.7769,0.77841,0.76964,0.77054
2021-05-03,0.77169,0.77669,0.77065,0.77612
2021-05-04,0.77613,0.77642,0.76757,0.77122
2021-05-05,0.77123,0.77547,0.77046,0.77461
2021-05-06,0.77461,0.77875,0.77014,0.77812
2021-05-07,0.77831,0.78614,0.7761,0.78487
2021-05-10,0.78491,0.78908,0.78272,0.78322
2021-05-11,0.78322,0.78561,0.78203,0.78426
2021-05-12,0.78426,0.7843,0.77195,0.77288
2021-05-13,0.7729,0.77463,0.76886,0.77269
2021-05-14,0.77279,0.77874,0.77142,0.77811
2021-05-17,0.7774,0.77839,0.77311,0.77683
2021-05-18,0.77689,0.78134,0.77643,0.7793
2021-05-19,0.7793,0.77975,0.77115,0.7723
2021-05-20,0.77232,0.77814,0.77177,0.77725
2021-05-21,0.77726,0.77826,0.77192,0.7735
2021-05-24,0.77284,0.77577,0.77063,0.77535
2021-05-25,0.77531,0.7776,0.77331,0.77532
2021-05-26,0.77535,0.7796,0.77312,0.77434
2021-05-27,0.77436,0.77575,0.77234,0.77417
2021-05-28,0.77417,0.77473,0.76775,0.77084
2021-05-31,0.77124,0.77415,0.77007,0.77355
2021-06-01,0.77355,0.77691,0.7731,0.7749
2021-06-02,0.77511,0.7772,0.77158,0.77508
2021-06-03,0.77508,0.7754,0.76456,0.76602
2021-06-04,0.76601,0.77452,0.76512,0.77436
2021-06-07,0.774,0.77658,0.77271,0.7755
2021-06-08,0.7757,0.77636,0.77321,0.77373
2021-06-09,0.77373,0.77623,0.77244,0.77318
2021-06-10,0.77314,0.77636,0.77185,0.7753
2021-06-11,0.7753,0.77756,0.76884,0.77059
2021-06-14,0.7706,0.7726,0.76938,0.77139
2021-06-15,0.77133,0.77167,0.76745,0.76883
2021-06-16,0.76883,0.77157,0.7607,0.76111
2021-06-17,0.76102,0.76457,0.754,0.7553
2021-06-18,0.7553,0.75611,0.7479,0.74931
2021-06-21,0.74861,0.7546,0.74783,0.75398
2021-06-22,0.75398,0.75641,0.74943,0.75523
2021-06-23,0.7553,0.7599,0.75382,0.75746
2021-06-24,0.75751,0.75917,0.75658,0.7584
2021-06-25,0.75852,0.76168,0.75799,0.75961
2021-06-28,0.75911,0.76016,0.75554,0.75692
2021-06-29,0.75688,0.75706,0.75078,0.75151
2021-06-30,0.75157,0.75271,0.74922,0.7501
2021-07-01,0.7501,0.75079,0.74605,0.74695
2021-07-02,0.74691,0.75331,0.74468,0.75285
2021-07-05,0.75259,0.75375,0.75091,0.75301
2021-07-06,0.753,0.75991,0.7481,0.74954
2021-07-07,0.74952,0.7534,0.74635,0.74836
2021-07-08,0.74836,0.74885,0.74168,0.74294
2021-07-09,0.74305,0.74935,0.74099,0.74935
2021-07-12,0.74911,0.74958,0.74485,0.74814
2021-07-13,0.74816,0.75028,0.74273,0.7446
2021-07-14,0.74462,0.7486,0.74314,0.74826
2021-07-15,0.7482,0.74872,0.74109,0.74246
2021-07-16,0.74236,0.74428,0.73922,0.73969
2021-07-19,0.7396,0.73985,0.73219,0.73442
2021-07-20,0.73445,0.73568,0.72999,0.73299
2021-07-21,0.733,0.73627,0.72896,0.73585
2021-07-22,0.73596,0.73982,0.73424,0.73731
2021-07-23,0.73731,0.73899,0.73572,0.73674
2021-07-26,0.73652,0.73907,0.7331,0.73818
2021-07-27,0.73819,0.73887,0.73375,0.73596
2021-07-28,0.73591,0.73814,0.73172,0.73766
2021-07-29,0.73758,0.74135,0.73595,0.73952
2021-07-30,0.73956,0.74047,0.73312,0.73378
2021-08-02,0.7339,0.73818,0.73296,0.73654
2021-08-03,0.73633,0.74078,0.73578,0.73949
2021-08-04,0.73949,0.74266,0.73702,0.738
2021-08-05,0.73799,0.74158,0.73769,0.74049
2021-08-06,0.7405,0.74066,0.73469,0.73518
2021-08-09,0.73567,0.73639,0.73282,0.73309
2021-08-10,0.73313,0.73559,0.73161,0.73478
2021-08-11,0.73465,0.7389,0.73234,0.73745
2021-08-12,0.73743,0.73769,0.7332,0.73373
2021-08-13,0.73373,0.73815,0.73334,0.73745
2021-08-16,0.7367,0.73732,0.73195,0.73381
2021-08-17,0.73387,0.7341,0.72431,0.72551
2021-08-18,0.72555,0.72696,0.72288,0.72366
2021-08-19,0.72363,0.72429,0.71425,0.71498
2021-08-20,0.71494,0.71564,0.71062,0.71424
2021-08-23,0.71291,0.72177,0.71272,0.72117
2021-08-24,0.72123,0.72706,0.7201,0.72569
2021-08-25,0.7257,0.72803,0.72373,0.72735
2021-08-26,0.72739,0.72796,0.72344,0.72374
2021-08-27,0.72374,0.73167,0.72222,0.73138
2021-08-30,0.7313,0.73185,0.72846,0.72955
2021-08-31,0.72954,0.73415,0.72883,0.73145
2021-09-01,0.73147,0.73837,0.73082,0.73663
2021-09-02,0.73664,0.74099,0.7356,0.74016
2021-09-03,0.74016,0.74782,0.73955,0.74527
2021-09-06,0.74616,0.74616,0.74265,0.74381
2021-09-07,0.74385,0.74686,0.73752,0.73874
2021-09-08,0.73876,0.74042,0.73448,0.73663
2021-09-09,0.73663,0.73946,0.7347,0.73698
2021-09-10,0.73698,0.74098,0.73506,0.73526
2021-09-13,0.7355,0.7376,0.73365,0.73695
2021-09-14,0.73697,0.73735,0.73135,0.73197
2021-09-15,0.73202,0.73386,0.73018,0.73324
2021-09-16,0.73324,0.73473,0.72742,0.72941
2021-09-17,0.72951,0.73215,0.72657,0.72704
2021-09-20,0.72648,0.72684,0.72203,0.7253
2021-09-21,0.72527,0.72829,0.72217,0.72342
2021-09-22,0.72345,0.72959,0.7224,0.72393
2021-09-23,0.72395,0.73155,0.72231,0.72947
2021-09-24,0.72947,0.73164,0.72364,0.72568
2021-09-27,0.72615,0.7294,0.725,0.7286
2021-09-28,0.7286,0.73111,0.7226,0.72406
2021-09-29,0.72403,0.7264,0.71704,0.71795
2021-09-30,0.71791,0.72577,0.71751,0.72279
2021-10-01,0.72286,0.72766,0.71922,0.72667
2021-10-04,0.72613,0.73037,0.72514,0.72893
2021-10-05,0.72899,0.7301,0.72494,0.72883
2021-10-06,0.72872,0.72933,0.72262,0.72697
2021-10-07,0.72704,0.73243,0.72704,0.7314
2021-10-08,0.73138,0.73378,0.72884,0.73106
2021-10-11,0.73047,0.73729,0.72922,0.73485
2021-10-12,0.73486,0.73845,0.73323,0.73518
2021-10-13,0.73518,0.73818,0.73238,0.73803
2021-10-14,0.73802,0.74266,0.73722,0.74169
2021-10-15,0.74167,0.74399,0.74036,0.7421
2021-10-18,0.74191,0.74374,0.73792,0.74123
2021-10-19,0.74131,0.74856,0.7408,0.74728
2021-10-20,0.74732,0.75227,0.74652,0.75158
2021-10-21,0.75156,0.75464,0.74585,0.74675
2021-10-22,0.74675,0.75121,0.7454,0.74691
2021-10-25,0.74665,0.75052,0.74642,0.74914
2021-10-26,0.74912,0.75252,0.74846,0.75002
2021-10-27,0.75008,0.75358,0.74876,0.75231
2021-10-28,0.75199,0.75556,0.74802,0.75431
2021-10-29,0.75431,0.75552,0.75006,0.75222
2021-11-01,0.75158,0.75361,0.74863,0.7522
2021-11-02,0.75217,0.75315,0.74207,0.74296
2021-11-03,0.74301,0.74608,0.74129,0.74558
2021-11-04,0.74555,0.74705,0.73832,0.74034
2021-11-05,0.74034,0.74121,0.73605,0.74021
2021-11-08,0.73966,0.74312,0.73844,0.74223
2021-11-09,0.74216,0.74315,0.73611,0.73762
2021-11-10,0.73778,0.73933,0.73242,0.73285
2021-11-11,0.73277,0.73411,0.72875,0.72919
2021-11-12,0.72913,0.73352,0.72768,0.73346
2021-11-15,0.73302,0.73706,0.73235,0.7344
2021-11-16,0.73446,0.73678,0.72924,0.73003
2021-11-17,0.73007,0.73051,0.7259,0.72638
2021-11-18,0.72639,0.72931,0.72501,0.7275
2021-11-19,0.72756,0.72913,0.7227,0.72329
2021-11-22,0.7232,0.72735,0.72211,0.72254
2021-11-23,0.7225,0.72364,0.72071,0.72248
2021-11-24,0.72248,0.72275,0.71841,0.71953
2021-11-25,0.71955,0.72092,0.71803,0.71872
2021-11-26,0.7188,0.71905,0.71128,0.71229
2021-11-29,0.71211,0.71596,0.7114,0.71388
2021-11-30,0.71392,0.71703,0.70633,0.71244
2021-12-01,0.71243,0.7173,0.7095,0.71026
2021-12-02,0.71026,0.71196,0.70848,0.70909
2021-12-03,0.70913,0.70928,0.69931,0.70046
2021-12-06,0.70016,0.70568,0.70005,0.70491
2021-12-07,0.70495,0.71228,0.70398,0.71162
2021-12-08,0.71161,0.7183,0.71155,0.71667
2021-12-09,0.71668,0.71869,0.71358,0.71441
2021-12-10,0.71441,0.71823,0.71326,0.71723
2021-12-13,0.71592,0.71763,0.71108,0.7132
2021-12-14,0.7132,0.71355,0.70902,0.70991
2021-12-15,0.70993,0.71776,0.70926,0.71691
2021-12-16,0.71692,0.72238,0.71457,0.71796
2021-12-17,0.71797,0.71825,0.71236,0.71237
2021-12-20,0.7129,0.71303,0.70827,0.71046
2021-12-21,0.71049,0.71577,0.70989,0.71497
2021-12-22,0.71505,0.72202,0.71209,0.72037
2021-12-23,0.7208,0.72516,0.71962,0.72386
2021-12-24,0.72387,0.72446,0.7218,0.72231
2021-12-27,0.72298,0.72449,0.72058,0.72364
2021-12-28,0.7239,0.72636,0.7219,0.72225
2021-12-29,0.72255,0.72724,0.72134,0.72492
2021-12-30,0.72495,0.72757,0.72439,0.72485
2021-12-31,0.72473,0.72775,0.72446,0.72662
