,t+1 actual,t+1 predicted,t+2 actual,t+2 predicted,t+3 actual,t+3 predicted,t+4 actual,t+4 predicted,t+5 actual,t+5 predicted,t+6 actual,t+6 predicted,t+7 actual,t+7 predicted,t+8 actual,t+8 predicted,t+9 actual,t+9 predicted,t+10 actual,t+10 predicted,t+11 actual,t+11 predicted,t+12 actual,t+12 predicted,t+13 actual,t+13 predicted,t+14 actual,t+14 predicted
0,0.75312,0.7534010952248378,0.75524,0.7533208472185675,0.75723,0.7533043759511953,0.76215,0.7532533501079184,0.76184,0.7531885293655092,0.75823,0.7531152461386978,0.75237,0.7531817297066323,0.75734,0.753158265869281,0.75937,0.75318067251181,0.75787,0.753147025900837,0.76044,0.7532458566519222,0.76847,0.7532256886232813,0.76943,0.753239806351196,0.76687,0.7530768265886605
1,0.75524,0.7529610952248378,0.75723,0.7528808472185675,0.76215,0.7528643759511953,0.76184,0.7528133501079184,0.75823,0.7527485293655092,0.75237,0.7526752461386979,0.75734,0.7527417297066323,0.75937,0.752718265869281,0.75787,0.75274067251181,0.76044,0.752707025900837,0.76847,0.7528058566519222,0.76943,0.7527856886232813,0.76687,0.752799806351196,0.77542,0.7526368265886605
2,0.75723,0.7550810952248378,0.76215,0.7550008472185675,0.76184,0.7549843759511953,0.75823,0.7549333501079184,0.75237,0.7548685293655092,0.75734,0.7547952461386979,0.75937,0.7548617297066323,0.75787,0.754838265869281,0.76044,0.75486067251181,0.76847,0.7548270259008371,0.76943,0.7549258566519222,0.76687,0.7549056886232813,0.77542,0.754919806351196,0.78039,0.7547568265886605
3,0.76215,0.7570710952248377,0.76184,0.7569908472185675,0.75823,0.7569743759511952,0.75237,0.7569233501079183,0.75734,0.7568585293655091,0.75937,0.7567852461386978,0.75787,0.7568517297066323,0.76044,0.756828265869281,0.76847,0.7568506725118099,0.76943,0.756817025900837,0.76687,0.7569158566519222,0.77542,0.7568956886232813,0.78039,0.756909806351196,0.77618,0.7567468265886604
4,0.76184,0.7619910952248378,0.75823,0.7619108472185675,0.75237,0.7618943759511952,0.75734,0.7618433501079184,0.75937,0.7617785293655092,0.75787,0.7617052461386978,0.76044,0.7617717297066323,0.76847,0.761748265869281,0.76943,0.76177067251181,0.76687,0.761737025900837,0.77542,0.7618358566519222,0.78039,0.7618156886232813,0.77618,0.761829806351196,0.77592,0.7616668265886605
5,0.75823,0.7616810952248377,0.75237,0.7616008472185675,0.75734,0.7615843759511952,0.75937,0.7615333501079183,0.75787,0.7614685293655091,0.76044,0.7613952461386978,0.76847,0.7614617297066323,0.76943,0.761438265869281,0.76687,0.7614606725118099,0.77542,0.761427025900837,0.78039,0.7615258566519222,0.77618,0.7615056886232813,0.77592,0.761519806351196,0.76969,0.7613568265886604
6,0.75237,0.7580710952248377,0.75734,0.7579908472185675,0.75937,0.7579743759511952,0.75787,0.7579233501079183,0.76044,0.7578585293655091,0.76847,0.7577852461386978,0.76943,0.7578517297066323,0.76687,0.757828265869281,0.77542,0.7578506725118099,0.78039,0.757817025900837,0.77618,0.7579158566519222,0.77592,0.7578956886232813,0.76969,0.757909806351196,0.77698,0.7577468265886604
7,0.75734,0.7522110952248378,0.75937,0.7521308472185675,0.75787,0.7521143759511952,0.76044,0.7520633501079184,0.76847,0.7519985293655091,0.76943,0.7519252461386978,0.76687,0.7519917297066323,0.77542,0.751968265869281,0.78039,0.75199067251181,0.77618,0.751957025900837,0.77592,0.7520558566519222,0.76969,0.7520356886232813,0.77698,0.752049806351196,0.77329,0.7518868265886605
8,0.75937,0.7571810952248378,0.75787,0.7571008472185675,0.76044,0.7570843759511953,0.76847,0.7570333501079184,0.76943,0.7569685293655092,0.76687,0.7568952461386979,0.77542,0.7569617297066323,0.78039,0.756938265869281,0.77618,0.75696067251181,0.77592,0.756927025900837,0.76969,0.7570258566519222,0.77698,0.7570056886232813,0.77329,0.757019806351196,0.77773,0.7568568265886605
9,0.75787,0.7592110952248378,0.76044,0.7591308472185675,0.76847,0.7591143759511952,0.76943,0.7590633501079184,0.76687,0.7589985293655092,0.77542,0.7589252461386978,0.78039,0.7589917297066323,0.77618,0.758968265869281,0.77592,0.75899067251181,0.76969,0.758957025900837,0.77698,0.7590558566519222,0.77329,0.7590356886232813,0.77773,0.759049806351196,0.77061,0.7588868265886605
10,0.76044,0.7577110952248378,0.76847,0.7576308472185675,0.76943,0.7576143759511953,0.76687,0.7575633501079184,0.77542,0.7574985293655092,0.78039,0.7574252461386979,0.77618,0.7574917297066324,0.77592,0.7574682658692811,0.76969,0.75749067251181,0.77698,0.7574570259008371,0.77329,0.7575558566519223,0.77773,0.7575356886232814,0.77061,0.7575498063511961,0.76781,0.7573868265886605
11,0.76847,0.7602810952248378,0.76943,0.7602008472185675,0.76687,0.7601843759511953,0.77542,0.7601333501079184,0.78039,0.7600685293655092,0.77618,0.7599952461386978,0.77592,0.7600617297066323,0.76969,0.760038265869281,0.77698,0.76006067251181,0.77329,0.760027025900837,0.77773,0.7601258566519222,0.77061,0.7601056886232813,0.76781,0.760119806351196,0.76944,0.7599568265886605
12,0.76943,0.7683110952248378,0.76687,0.7682308472185675,0.77542,0.7682143759511952,0.78039,0.7681633501079184,0.77618,0.7680985293655092,0.77592,0.7680252461386978,0.76969,0.7680917297066323,0.77698,0.768068265869281,0.77329,0.76809067251181,0.77773,0.768057025900837,0.77061,0.7681558566519222,0.76781,0.7681356886232813,0.76944,0.768149806351196,0.77473,0.7679868265886605
13,0.76687,0.7692710952248377,0.77542,0.7691908472185675,0.78039,0.7691743759511952,0.77618,0.7691233501079183,0.77592,0.7690585293655091,0.76969,0.7689852461386978,0.77698,0.7690517297066323,0.77329,0.769028265869281,0.77773,0.7690506725118099,0.77061,0.769017025900837,0.76781,0.7691158566519222,0.76944,0.7690956886232813,0.77473,0.769109806351196,0.77628,0.7689468265886604
14,0.77542,0.7667110952248378,0.78039,0.7666308472185676,0.77618,0.7666143759511953,0.77592,0.7665633501079184,0.76969,0.7664985293655092,0.77698,0.7664252461386979,0.77329,0.7664917297066324,0.77773,0.7664682658692811,0.77061,0.76649067251181,0.76781,0.7664570259008371,0.76944,0.7665558566519223,0.77473,0.7665356886232814,0.77628,0.7665498063511961,0.7713,0.7663868265886605
15,0.78039,0.7752610952248378,0.77618,0.7751808472185675,0.77592,0.7751643759511953,0.76969,0.7751133501079184,0.77698,0.7750485293655092,0.77329,0.7749752461386978,0.77773,0.7750417297066323,0.77061,0.775018265869281,0.76781,0.77504067251181,0.76944,0.775007025900837,0.77473,0.7751058566519222,0.77628,0.7750856886232813,0.7713,0.775099806351196,0.77144,0.7749368265886605
16,0.77618,0.7802310952248378,0.77592,0.7801508472185675,0.76969,0.7801343759511953,0.77698,0.7800833501079184,0.77329,0.7800185293655092,0.77773,0.7799452461386979,0.77061,0.7800117297066324,0.76781,0.779988265869281,0.76944,0.78001067251181,0.77473,0.7799770259008371,0.77628,0.7800758566519223,0.7713,0.7800556886232813,0.77144,0.780069806351196,0.77457,0.7799068265886605
17,0.77592,0.7760210952248378,0.76969,0.7759408472185675,0.77698,0.7759243759511952,0.77329,0.7758733501079184,0.77773,0.7758085293655091,0.77061,0.7757352461386978,0.76781,0.7758017297066323,0.76944,0.775778265869281,0.77473,0.77580067251181,0.77628,0.775767025900837,0.7713,0.7758658566519222,0.77144,0.7758456886232813,0.77457,0.775859806351196,0.76615,0.7756968265886605
18,0.76969,0.7757610952248378,0.77698,0.7756808472185676,0.77329,0.7756643759511953,0.77773,0.7756133501079184,0.77061,0.7755485293655092,0.76781,0.7754752461386979,0.76944,0.7755417297066324,0.77473,0.7755182658692811,0.77628,0.77554067251181,0.7713,0.7755070259008371,0.77144,0.7756058566519223,0.77457,0.7755856886232814,0.76615,0.7755998063511961,0.7676,0.7754368265886605
19,0.77698,0.7695310952248378,0.77329,0.7694508472185675,0.77773,0.7694343759511952,0.77061,0.7693833501079184,0.76781,0.7693185293655092,0.76944,0.7692452461386978,0.77473,0.7693117297066323,0.77628,0.769288265869281,0.7713,0.76931067251181,0.77144,0.769277025900837,0.77457,0.7693758566519222,0.76615,0.7693556886232813,0.7676,0.769369806351196,0.76419,0.7692068265886605
