"","actual_t+1","arima_predicted_t+1","arfima_predicted_t+1","actual_t+2","arima_predicted_t+2","arfima_predicted_t+2","actual_t+3","arima_predicted_t+3","arfima_predicted_t+3","actual_t+4","arima_predicted_t+4","arfima_predicted_t+4","actual_t+5","arima_predicted_t+5","arfima_predicted_t+5","actual_t+6","arima_predicted_t+6","arfima_predicted_t+6","actual_t+7","arima_predicted_t+7","arfima_predicted_t+7","actual_t+8","arima_predicted_t+8","arfima_predicted_t+8","actual_t+9","arima_predicted_t+9","arfima_predicted_t+9","actual_t+10","arima_predicted_t+10","arfima_predicted_t+10","actual_t+11","arima_predicted_t+11","arfima_predicted_t+11","actual_t+12","arima_predicted_t+12","arfima_predicted_t+12","actual_t+13","arima_predicted_t+13","arfima_predicted_t+13","actual_t+14","arima_predicted_t+14","arfima_predicted_t+14"
"1",0.75312,0.75444622089127,0.750211761207208,0.75524,0.754523093790656,0.744337583762105,0.75723,0.754605170801165,0.740976878030139,0.76215,0.754616891941322,0.73879174203859,0.76184,0.754624769661459,0.737127679826912,0.75823,0.754626273463571,0.735777220650172,0.75237,0.7546270526509,0.73463962279657,0.75734,0.754627231445286,0.733657112123836,0.75937,0.754627310349742,0.732793120765421,0.75787,0.754627330768539,0.732022896387364,0.76044,0.754627338900063,0.731328840195869,0.76847,0.754627341178229,0.730697958132364,0.76943,0.754627342026845,0.73012036404377,0.76687,0.754627342277444,0.729588350373886
"2",0.75524,0.753115813398844,0.747546826833786,0.75723,0.753077179341972,0.744080966763795,0.76215,0.753074454774583,0.740913883139496,0.76184,0.75307091760221,0.738881229148701,0.75823,0.753070463867466,0.737310247891491,0.75237,0.753070127534381,0.736019934241724,0.75734,0.753070067405531,0.734923162616505,0.75937,0.753070034387828,0.733969379063088,0.75787,0.753070027125101,0.733126125682835,0.76044,0.753070023800715,0.732371138971038,0.76847,0.753070022964011,0.73168840539552,0.76943,0.753070022622855,0.731065983180262,0.76687,0.753070022529016,0.730494708887853,0.77542,0.753070022493519,0.729967385683517
"3",0.75723,0.755331167351606,0.752600346932796,0.76215,0.755522015652042,0.74915496108461,0.76184,0.755541629403573,0.74450967974406,0.75823,0.755559481829176,0.741959279107799,0.75237,0.755562283484713,0.740083216171621,0.75734,0.755564012263526,0.738580864694919,0.75937,0.755564362289995,0.737323648411773,0.75787,0.755564534505305,0.736241946082744,0.76044,0.755564575562876,0.735293024427753,0.76847,0.755564593096344,0.734448480292045,0.76943,0.755564597749453,0.733688353075812,0.76687,0.755564599563443,0.732998020720931,0.77542,0.755564600080214,0.732366420631898,0.78039,0.755564600270047,0.731784963720687
"4",0.76215,0.757537472785731,0.754281062531661,0.76184,0.75773020859115,0.74945911150983,0.75823,0.757768821190265,0.745339884896578,0.75237,0.757787999091533,0.742875322562298,0.75734,0.757792539495986,0.741021019375106,0.75937,0.757794490117619,0.739520132440808,0.75787,0.757795005402245,0.738256150881639,0.76044,0.757795207066088,0.737164004674571,0.76847,0.757795264341156,0.73620298714357,0.76943,0.757795285434459,0.735345690881761,0.76687,0.757795291719971,0.734572674231279,0.77542,0.757795293944253,0.733869593886734,0.78039,0.757795294628511,0.733225537474166,0.77618,0.757795294864371,0.73263199432971
"5",0.76184,0.76262657436264,0.758157877179821,0.75823,0.763086766235076,0.753744053066546,0.75237,0.763156501679914,0.748611874558609,0.75734,0.763200930237755,0.745757610352641,0.75937,0.763209728775343,0.743658836080352,0.75787,0.763214142743654,0.741980967068348,0.76044,0.763215180001383,0.740579237298604,0.76847,0.763215628474791,0.739374982243606,0.76943,0.763215746365606,0.738319889205973,0.76687,0.763215792695282,0.737381864661292,0.77542,0.763215805810803,0.73653837761656,0.78039,0.76321581065411,0.735772942692183,0.77618,0.763215812094241,0.735073102836611,0.77592,0.763215812604777,0.734429197935289
"6",0.75823,0.762251678819076,0.757815730362124,0.75237,0.762249769474676,0.752541009926269,0.75734,0.762285583050616,0.748441040758833,0.75937,0.762287603621863,0.745874805880239,0.75787,0.762290851905477,0.743917372701403,0.76044,0.762291226576667,0.742322105173327,0.76847,0.762291532877114,0.740973089033022,0.76943,0.762291584273509,0.73980426470732,0.76687,0.76229161413754,0.738773762732054,0.77542,0.762291620445752,0.737853134996932,0.78039,0.762291623436683,0.737022066531548,0.77618,0.76229162416974,0.736265493504106,0.77592,0.762291624475472,0.735571909805522,0.76969,0.762291624558104,0.734932313210842
"7",0.75237,0.757983187881348,0.752998736735546,0.75734,0.757654059794829,0.74888367765468,0.75937,0.757612443651045,0.746177900543761,0.75787,0.757581193676493,0.744168119321302,0.76044,0.757575654480001,0.742541564401225,0.76847,0.757572589670448,0.741170905459088,0.76943,0.757571919203394,0.739985907281797,0.76687,0.757571610848944,0.738942710546454,0.77542,0.75757153351847,0.73801177084699,0.78039,0.757571501891458,0.737172109590082,0.77618,0.757571493212787,0.736408233423633,0.77592,0.757571489923271,0.735708343864902,0.76969,0.757571488965152,0.735063231649816,0.77698,0.757571488619624,0.734465560715848
"8",0.75734,0.751702012628607,0.748188700991969,0.75937,0.751152575408219,0.745505383379419,0.75787,0.751060824752305,0.743708390015432,0.76044,0.751007307814377,0.742161935577222,0.76847,0.750996035408807,0.74083929533492,0.76943,0.750990677818981,0.739687606056676,0.76687,0.750989367112308,0.73866936691083,0.77542,0.750988819611375,0.737758065916264,0.78039,0.75098867181442,0.736934396474979,0.77618,0.750988615018108,0.736183878120127,0.77592,0.750988598654033,0.735495368428607,0.76969,0.750988592699106,0.734860105033538,0.77698,0.750988590907646,0.734271068552851,0.77329,0.750988590278664,0.73372254595964
"9",0.75937,0.757131865324396,0.755651228503402,0.75787,0.757554225223876,0.753540652626736,0.76044,0.757561858018076,0.748879337023704,0.76847,0.757599187387142,0.746388970997728,0.76943,0.75760213314771,0.744538609225282,0.76687,0.757605570200192,0.743036400781593,0.77542,0.757606037124643,0.741762893614437,0.78039,0.757606365529515,0.740654506316101,0.77618,0.757606426325092,0.739672366217583,0.77592,0.75760645869178,0.738790563484222,0.76969,0.757606465972923,0.737990775556866,0.77698,0.757606469241632,0.73725947359553,0.77329,0.757606470076543,0.736586333554174,0.77773,0.757606470412732,0.735963269201422
"10",0.75787,0.759930580803818,0.757665369935174,0.76044,0.760142346630233,0.752862116153275,0.76847,0.76020422676856,0.749110289602321,0.76943,0.760226487270956,0.74678657711411,0.76687,0.760233246291739,0.745001201851849,0.77542,0.760235601382437,0.743531598999798,0.78039,0.760236334948593,0.742276491704985,0.77618,0.760236585233656,0.741179048677265,0.77592,0.760236664523486,0.740203466827304,0.76969,0.760236691203512,0.739325434742144,0.77698,0.760236699751031,0.738527546983859,0.77329,0.760236702600905,0.737796840300382,0.77773,0.760236703520732,0.737123359191813,0.77061,0.760236703825562,0.73649926809193
"11",0.76044,0.757955499060284,0.753088496502972,0.76847,0.757829968015074,0.749329476247649,0.76943,0.757829761660262,0.746936973918117,0.76687,0.757818797236138,0.745125840851621,0.77542,0.757818109644399,0.743640864343603,0.78039,0.757817110996054,0.742375135921656,0.77618,0.757816990015589,0.741269765450422,0.77592,0.757816895493565,0.740287969080127,0.76969,0.757816879165387,0.739404895213982,0.77698,0.757816869921015,0.738602811503821,0.77329,0.757816867931802,0.737868543155606,0.77773,0.757816867003734,0.737191990701974,0.77061,0.757816866773494,0.736565216648071,0.76781,0.757816866678458,0.735981854176702
"12",0.76847,0.76046602322084,0.757467400996368,0.76943,0.760692270747474,0.754817589921824,0.76687,0.760708361092546,0.750510394965892,0.77542,0.76072908787633,0.748089248880642,0.78039,0.760731757638293,0.74626337246276,0.77618,0.760733729162745,0.744769997390221,0.77592,0.76073408250566,0.743497825023118,0.76969,0.760734276103567,0.742386503803086,0.77698,0.76073431875633,0.741398743256674,0.77329,0.760734338252887,0.740509527952792,0.77773,0.760734343165064,0.739701093142595,0.77061,0.760734345166158,0.738960282221237,0.76781,0.760734345716961,0.738277031457326,0.76944,0.760734345925197,0.73764344273837
"13",0.76943,0.769190294682271,0.767018599352149,0.76687,0.769939646637586,0.762294856312309,0.77542,0.770048376893827,0.756128104375161,0.78039,0.770120444234626,0.752899491170041,0.77618,0.770134334155013,0.750567609915471,0.77592,0.770141470860665,0.748715017279586,0.76969,0.770143118642688,0.74716954362634,0.77698,0.77014384196716,0.745840659675961,0.77329,0.770144029912556,0.744674034809475,0.77773,0.770144104501717,0.743634164918234,0.77061,0.770144125455424,0.742696414086722,0.76781,0.770144133243097,0.741842905335915,0.76944,0.770144135546936,0.741060207809566,0.77473,0.770144136367119,0.740337946896132
"14",0.76687,0.770194240855105,0.764960392458666,0.77542,0.77032484422278,0.75869727689963,0.78039,0.770399550227836,0.754654131990787,0.77618,0.770415510327801,0.752016557641129,0.77592,0.770423003735885,0.749981171227944,0.76969,0.77042485393496,0.748309170601823,0.77698,0.770425620744484,0.746885660563286,0.77329,0.77042582900682,0.74564470240929,0.77773,0.770425908630885,0.744544398077197,0.77061,0.770425931664761,0.743556241784856,0.76781,0.770425940018774,0.742659852072652,0.76944,0.770425942538698,0.741840093361268,0.77473,0.770425943421491,0.741085383870569,0.77628,0.770425943695271,0.7403866430885
"15",0.77542,0.76679746095756,0.76080380942507,0.78039,0.766570093400145,0.756690247832705,0.77618,0.766549883506326,0.753408478010128,0.77592,0.766528814835694,0.751131163665148,0.76969,0.766525764927244,0.749314413115042,0.77698,0.76652374042662,0.747790667691673,0.77329,0.766523350682748,0.746474723909696,0.77773,0.766523150240272,0.745315502002152,0.77061,0.766523103993503,0.744279436807727,0.76781,0.766523083680268,0.743343083729994,0.76944,0.766523078404634,0.742489324246871,0.77473,0.766523076310087,0.741705226524575,0.77628,0.766523075721865,0.740980753836488,0.7713,0.76652307550319,0.740307942708519
"16",0.78039,0.77571962358148,0.772871526842756,0.77618,0.77648874220221,0.76905761991106,0.77592,0.77656191232294,0.761800013347042,0.76969,0.776633530880315,0.758119120906203,0.77698,0.776644289984206,0.755481178404936,0.77329,0.776651196296778,0.753394040348784,0.77773,0.776652556831357,0.751658012467265,0.77061,0.77665324251099,0.750168772624618,0.76781,0.776653403094484,0.748863914916575,0.76944,0.776653472728079,0.747702744422416,0.77473,0.776653490991775,0.7466570729503,0.77628,0.776653498182788,0.745706479905712,0.7713,0.776653500215481,0.744835648922599,0.77144,0.776653500967045,0.744032768703889
"17",0.77618,0.781450160009863,0.777381001187274,0.77592,0.781950726945604,0.769809923660063,0.76969,0.782073938812611,0.763579127085947,0.77698,0.782125161817658,0.759985396214729,0.77329,0.782139042218636,0.7573270799264,0.77773,0.782144359439734,0.755195847239555,0.77061,0.782145895271739,0.753411124795293,0.76781,0.782146453004259,0.751874196122652,0.76944,0.782146621069113,0.750524373014565,0.77473,0.782146679995962,0.749321370288588,0.77628,0.782146698258564,0.748236940552447,0.7713,0.782146704515328,0.747250441212081,0.77144,0.782146706490871,0.746346290071653,0.77457,0.78214670715743,0.745512413086328
